PlotName,Plot-No,ENV,Rep,Blk,Entry,Pedigree,DA,DS,ASI,PHT,EHT,RL,SL,HCV,PASP,EASP,EPP,EAROT  ,GY,STGC
BA21364_IK'OPT_1001,1001,WW,1,1,E79,TZEEIOR 365 X TZEEIOR 249,52,52,0,173.6,99.4,0,12.5,4,4,6,0.88,35.71,6488.888889,
BA21364_IK'OPT_1002,1002,WW,1,1,E122,TZEEIOR 540 X TZEEIOR 197,53,53,0,188.8,89,0,0,3,5,4,1.06,31.58,7677.559913,
BA21364_IK'OPT_1003,1003,WW,1,1,E166,TZEEIOR 24 X TZEEIOR 30 ,53,53,0,176.4,83,0,0,2,5,4,1,5.56,4559.477124,
BA21364_IK'OPT_1004,1004,WW,1,1,E86,TZEEIOR 540 X TZEEIOR 249,51,51,0,184.2,87.2,0,0,6,4,4,1,55.56,8648.801743,
BA21364_IK'OPT_1005,1005,WW,1,1,E48,TZEEIOR 513 X TZEEIOR 97,52,51,1,175.8,111,0,0,4,4,6,1,47.06,6784.313725,
BA21364_IK'OPT_1006,1006,WW,1,1,E144,TZEEIOR 305 X TZEEIOR 197,52,52,0,171.4,67,0,11.11,3,4,3,1.06,5.26,7878.431373,
BA21364_IK'OPT_1007,1007,WW,1,1,E47,TZEEIOR 479 X TZEEIOR 97,51,51,0,176.4,87.2,0,16.67,4,4,4,0.89,25,5627.45098,
BA21364_IK'OPT_1008,1008,WW,1,1,E53,TZEEIOR 542 TZEEIOR 97 ,55,55,0,185,90,0,0,4,3,3,0.94,6.25,8079.738562,
BA21364_IK'OPT_1009,1009,WW,1,1,E66,TZEEIOR 536 X TZEEIOR 97,55,55,0,172,93.2,0,0,5,5,6,0.94,11.76,6562.962963,
BA21364_IK'OPT_1010,1010,WW,1,1,E88,TZEEIOR 523 X TZEEIOR 249,52,52,0,153.4,81.8,0,77.78,6,6,4,1,44.44,3834.422658,
BA21364_IK'OPT_1011,1011,WW,1,1,E93,TZEEIOR 24 X TZEEIOR 249 ,55,56,1,195,90.2,0,0,5,5,4,1,16.67,5041.394336,
BA21364_IK'OPT_1012,1012,WW,1,1,E115,TZEEIOR 365 X TZEEIOR 197,53,53,0,179,85,0,0,3,4,5,1,22.22,8015.686275,
BA21364_IK'OPT_1013,1013,WW,1,1,E155,TZEEIOR 458 X TZEEIOR 30,52,51,1,150,87,0,0,3,6,5,0.94,35.29,3816.993464,
BA21364_IK'OPT_1014,1014,WW,1,1,E183,TZEEIOR 30 X TZEEIOR 249,53,53,0,175,94.4,0,17.65,4,5,4,0.88,46.67,5725.490196,
BA21364_IK'OPT_1015,1015,WW,1,2,E124,TZEEIOR 523 X TZEEIOR 197,53,53,0,169.8,96.4,0,29.41,3,5,3,1,35.29,4517.647059,
BA21364_IK'OPT_1016,1016,WW,1,2,E154,TZEEIOR 515 X TZEEIORV 30,50,49,1,167.8,84,0,0,3,4,5,0.94,35.29,6065.359477,
BA21364_IK'OPT_1017,1017,WW,1,2,E139,TZEEIOR 486 X TZEEIOR 197,53,54,1,171.2,92.2,0,0,3,4,4,0.94,23.53,6121.132898,
BA21364_IK'OPT_1018,1018,WW,1,2,E168,TZEEIOR 41 X TZEEEIOR 30,54,56,2,168.6,83.4,0,0,3,6,4,0.78,35.71,1843.137255,
BA21364_IK'OPT_1019,1019,WW,1,2,E138,TZEEIOR 536 X TZEEIOR 197,53,53,0,171.8,83.2,0,0,3,3,4,1.11,40,8829.1939,
BA21364_IK'OPT_1020,1020,WW,1,2,E29,TZEEIOR 349 XTZEEIOR  9 A,53,53,0,147.8,96,16.67,61.11,4,5,5,0.78,50,3605.446623,
BA21364_IK'OPT_1021,1021,WW,1,2,E85,TZEEIOR 509 X TZEEIOR 249,52,52,0,166.2,80,0,37.5,6,6,4,0.88,50,3764.705882,
BA21364_IK'OPT_1022,1022,WW,1,2,E129,TZEEIOR 24 X TZEEIOR 197 ,53,53,0,190.6,81,0,0,4,4,5,0.93,15.38,4265.795207,
BA21364_IK'OPT_1023,1023,WW,1,2,E176,TZEEIOR 486 X TZEEIOR 30,53,54,1,161.8,84.2,0,0,2,4,3,0.94,58.82,4990.413943,
BA21364_IK'OPT_1024,1024,WW,1,2,E30,TZEEIOR 536 X TZEEIOR  9 A,52,51,1,155.6,87.4,0,52.94,6,4,4,1,58.82,4030.718954,
BA21364_IK'OPT_1025,1025,WW,1,2,E118,TZEEIOR 458 X TZEEIOR 197,49,49,0,183.6,82,0,11.76,3,3,4,1,5.88,6854.901961,
BA21364_IK'OPT_1026,1026,WW,1,2,E110,TZEEIOR 321 X TZEEIOR 197,51,51,0,180.4,92,0,11.11,3,4,5,1.06,31.58,4564.705882,
BA21364_IK'OPT_1027,1027,WW,1,2,E68,TZEEIOR 526 X TZEEIOR 97,53,53,0,171.4,78.4,0,0,3,4,4,0.89,18.75,4559.477124,
BA21364_IK'OPT_1028,1028,WW,1,2,E57,TZEEIOR 24 X TZEEIOR 97 ,54,54,0,189.8,81.4,0,0,3,5,5,1,16.67,4491.503268,
BA21364_IK'OPT_1029,1029,WW,1,3,E192,CHECK 2 - TZEEI 79 x TZEEI 82,50,51,1,177.6,101.6,0,0,2,4,4,1.06,10.53,4280.174292,
BA21364_IK'OPT_1030,1030,WW,1,3,E98,TZEEIOR 221 X TZEEIOR 249 ,52,52,0,186.6,86,0,0,4,3,6,0.88,13.33,3734.204793,
BA21364_IK'OPT_1031,1031,WW,1,3,E96,TZEEIOR 45 X TZEE OR 249,52,52,0,171.2,85.8,0,0,5,4,3,0.94,11.76,4270.588235,
BA21364_IK'OPT_1032,1032,WW,1,3,E127,TZEEIOR 202 X TZEEIOR 197,55,56,1,174.4,83.8,0,0,2,5,4,0.94,12.5,3074.509804,
BA21364_IK'OPT_1033,1033,WW,1,3,E94,TZEEIOR 28 X TZEEIOR 249,53,54,1,187.6,99.2,0,0,6,4,5,0.83,26.67,3439.215686,
BA21364_IK'OPT_1034,1034,WW,1,3,E147,TZEEIOR 314 X TZEEIOR 30,50,49,1,154.2,85.4,0,0,3,3,6,0.94,0,7301.960784,
BA21364_IK'OPT_1035,1035,WW,1,3,E196,CHECK 6 -TZdEEI 1 x TZdEEI 12,53,53,0,149,89,0,0,3,6,5,1,23.53,2725.533769,
BA21364_IK'OPT_1036,1036,WW,1,3,E5,TZEEIOR 384 XTZEEIOR  9 A ,52,52,0,162.6,80,0,35.29,5,5,4,0.94,50,4601.30719,
BA21364_IK'OPT_1037,1037,WW,1,3,E21,TZEEIOR 24 X TZEEIOR  9 A ,50,50,0,183,96,0,0,5,4,5,1,16.67,6907.276688,
BA21364_IK'OPT_1038,1038,WW,1,3,E61,TZEEIOR 209 X TZEEIOR 97,51,51,0,203,89.4,0,0,3,3,5,1,27.78,6878.431373,
BA21364_IK'OPT_1039,1039,WW,1,3,E37,TZEEIOR 346 X TZEEIOR 97,51,51,0,193.2,96.6,0,11.76,4,3,3,0.94,12.5,5439.607843,
BA21364_IK'OPT_1040,1040,WW,1,3,E41,TZEEIOR 384 XTZEEIOR 97 ,51,50,1,195.8,84.4,0,0,4,4,3,1,11.11,5686.27451,
BA21364_IK'OPT_1041,1041,WW,1,3,E133,TZEEIOR 209 X TZEEIOR 197,51,52,1,194.8,85.4,0,22.22,4,4,4,1.06,21.05,5471.895425,
BA21364_IK'OPT_1042,1042,WW,1,3,E161,TZEEIOR 523 X TZEEIOR 30,50,50,0,171,90.2,0,50,5,5,3,0.89,18.75,6014.117647,
BA21364_IK'OPT_1043,1043,WW,1,4,E90,TZEEIOR 500 X TZEEIOR 249,50,50,0,168,72,0,72.22,6,4,5,1,22.22,4528.104575,
BA21364_IK'OPT_1044,1044,WW,1,4,E113,TZEEIOR 384 XTZEEIOR 197 ,50,49,1,180.6,86.6,0,50,3,3,5,1,0,7152.941176,
BA21364_IK'OPT_1045,1045,WW,1,4,E195,CHECK 5 - TZEEIOR 12 x TZEEIOR 223,51,52,1,176.6,101,0,0,5,4,4,1,0,5988.671024,
BA21364_IK'OPT_1046,1046,WW,1,4,E125,TZEEIOR 542 TZEEIOR 197 ,52,52,0,194.6,70,0,0,3,3,3,0.94,0,7860.130719,
BA21364_IK'OPT_1047,1047,WW,1,4,E34,TZEEIOR 510 X TZEEIOR  9 A,50,50,0,171,89.2,0,0,4,5,5,0.72,30.77,4611.764706,
BA21364_IK'OPT_1048,1048,WW,1,4,E172,TZEEIOR 142 X TZEEIOR 30,55,55,0,190,97.8,0,0,5,5,5,1,33.33,4837.472767,
BA21364_IK'OPT_1049,1049,WW,1,4,E188,TZEEIOR 197 X TZEEIOR 9A ,50,50,0,180.6,85,0,0,3,4,5,1,5.56,7825.708061,
BA21364_IK'OPT_1050,1050,WW,1,4,E177,TZEEIOR 526 X TZEEIOR 30,53,53,0,154.4,93.6,0,0,3,5,5,0.88,33.33,5836.601307,
BA21364_IK'OPT_1051,1051,WW,1,4,E137,TZEEIOR 349 XTZEEIOR 197,52,52,0,176.2,84.8,0,0,4,4,5,0.93,14.29,6303.703704,
BA21364_IK'OPT_1052,1052,WW,1,4,E23,TZEEIOR 41 X TZEEEIOR  9 A,50,50,0,178,80,0,0,4,4,5,0.93,42.86,4270.588235,
BA21364_IK'OPT_1053,1053,WW,1,4,E102,TZEEIOR 536 X TZEEIOR 249,50,50,0,184.2,78.6,0,0,6,4,5,0.94,33.33,8618.823529,
BA21364_IK'OPT_1054,1054,WW,1,4,E12,TZEEIOR 513 X TZEEIOR  9 A,48,48,0,179.6,81,0,11.11,6,4,5,1.06,21.05,7346.405229,
BA21364_IK'OPT_1055,1055,WW,1,4,E151,TZEEIOR 365 X TZEEIOR 30,48,47,1,198,85,0,0,2,3,2,0.94,52.94,6949.019608,
BA21364_IK'OPT_1056,1056,WW,1,4,E3,TZEEIOR 314 X TZEEIOR  9 A,50,50,0,182.6,92.8,0,0,4,4,5,0.94,6.25,7026.230937,
BA21364_IK'OPT_1057,1057,WW,1,5,E146,TZEEIOR 321 X TZEEIOR 30,50,49,1,174.6,91.8,0,0,3,5,4,1,5.56,8107.189542,
BA21364_IK'OPT_1058,1058,WW,1,5,E87,TZEEIOR 548 X TZEEIOR 249,49,49,0,183.4,90,0,0,6,4,3,1,11.11,9679.084967,
BA21364_IK'OPT_1059,1059,WW,1,5,E189,TZEEIOR 197 X TZEEIOR 249,48,49,1,200.6,83,0,0,4,5,5,0.89,31.25,7694.989107,
BA21364_IK'OPT_1060,1060,WW,1,5,E109,TZEEIOR 346 X TZEEIOR 197,48,48,0,202.2,78,0,0,2,3,4,1,5.56,9618.736383,
BA21364_IK'OPT_1061,1061,WW,1,5,E136,TZEEIOR 381 X TZEEIOR 197,48,48,0,200.4,71.2,0,0,3,3,4,1,11.11,9985.098039,
BA21364_IK'OPT_1062,1062,WW,1,5,E42,TZEEIOR 289 X TZEEIOR 97,50,50,0,203.6,72.2,0,0,5,2,4,0.94,17.65,11221.96078,
BA21364_IK'OPT_1063,1063,WW,1,5,E117,TZEEIOR 515 X TZEEIOR 197 ,48,48,0,210.6,84,0,0,2,3,4,1,11.11,10376.47059,
BA21364_IK'OPT_1064,1064,WW,1,5,E190,TZEEIOR 249 X TZEEIOR 9 A ,48,48,0,190.4,77,0,0,3,4,5,1,5.56,7370.457516,
BA21364_IK'OPT_1065,1065,WW,1,5,E44,TZEEIOR 290 X TZEEIOR 97,50,50,0,196,84.4,0,0,5,3,5,0.89,18.75,8435.555556,
BA21364_IK'OPT_1066,1066,WW,1,5,E159,TZEEIOR 540 X TZEEIOR 30,48,48,0,559.6,74.6,0,0,3,4,3,1,16.67,8052.287582,
BA21364_IK'OPT_1067,1067,WW,1,5,E140,TZEEIOR 526 X TZEEIOR 197,51,52,1,184.8,97.8,0,0,2,4,4,0.94,17.65,7663.398693,
BA21364_IK'OPT_1068,1068,WW,1,5,E4,TZEEIOR 396 X TZEEIOR  9 A,50,50,0,186,83.8,0,0,5,4,5,0.94,5.88,6970.718954,
BA21364_IK'OPT_1069,1069,WW,1,5,E99,TZEEIOR 142 X TZEEIOR 249,51,51,0,207.8,83.2,0,0,6,3,6,1,0,8387.799564,
BA21364_IK'OPT_1070,1070,WW,1,5,E106,TZEEIOR 510 X TZEEIOR 249,51,51,0,195,85.4,0,0,5,3,5,0.94,12.5,8530.544662,
BA21364_IK'OPT_1071,1071,WW,1,6,E70,TZEEIOR 510 X TZEEIOR 97,50,50,0,211.4,87.8,0,0,4,2,5,0.94,17.65,10282.35294,
BA21364_IK'OPT_1072,1072,WW,1,6,E56,TZEEIOR 205 X TZEEIOR 97 ,51,52,1,213.8,92,0,0,2,3,5,0.94,5.88,6466.666667,
BA21364_IK'OPT_1073,1073,WW,1,6,E74,TZEEIOR 321 X TZEEIOR 249,50,50,0,182,97,0,0,6,4,6,1.06,5.26,4939.433551,
BA21364_IK'OPT_1074,1074,WW,1,6,E179,TZEEIOR 510 X TZEEIOR 30,50,50,0,177.4,101.4,0,0,4,5,6,1.06,10.53,7240.522876,
BA21364_IK'OPT_1075,1075,WW,1,6,E19,TZEEIOR 202 X TZEEIOR  9 A,53,53,0,190.8,100.4,0,0,4,5,3,1.06,5.26,6784.313725,
BA21364_IK'OPT_1076,1076,WW,1,6,E178,TZEEIOR 525 X TZEEIOR 30,51,51,0,184.2,89.6,0,0,3,4,5,0.94,17.65,5633.986928,
BA21364_IK'OPT_1077,1077,WW,1,6,E184,TZEEIOR 30 X TZEEIOR 9 A,51,51,0,179,81,0,22.22,2,4,5,1,16.67,6257.603486,
BA21364_IK'OPT_1078,1078,WW,1,6,E107,TZEEIOR 546 X TZEEIOR 249,52,52,0,176.6,76.4,0,27.78,6,5,5,0.94,0,4265.795207,
BA21364_IK'OPT_1079,1079,WW,1,6,E26,TZEEIOR 221 X TZEEIOR  9 A ,52,53,1,165.2,93.8,0,22.22,4,6,3,0.94,11.76,4280.174292,
BA21364_IK'OPT_1080,1080,WW,1,6,E6,TZEEIOR 289 X TZEEIOR  9 A,53,53,0,160.8,78.8,0,0,6,5,3,1.06,10.53,4780.653595,
BA21364_IK'OPT_1081,1081,WW,1,6,E33,TZEEIOR 525 X TZEEIOR  9 A,53,53,0,170.6,81.2,0,47.06,2,4,5,0.94,12.5,5047.058824,
BA21364_IK'OPT_1082,1082,WW,1,6,E169,TZEEIOR 45 X TZEE OR 30,55,56,1,174.4,94.2,0,16.67,2,6,4,0.78,7.14,1551.198257,
BA21364_IK'OPT_1083,1083,WW,1,6,E112,TZEEIOR 396 X TZEEIOR 197,51,51,0,174.2,109.6,0,50,2,3,4,1,5.56,6901.960784,
BA21364_IK'OPT_1084,1084,WW,1,6,E43,TZEEIOR 365 X TZEEIOR 97,52,52,0,176,85.2,0,77.78,2,5,4,1,5.56,4643.137255,
BA21364_IK'OPT_1085,1085,WW,1,7,E22,TZEEIOR 28 X TZEEIOR  9 A,49,49,0,177.8,72,0,11.11,4,4,5,1,5.56,4660.740741,
BA21364_IK'OPT_1086,1086,WW,1,7,E97,TZEEIOR 209 X TZEEIOR 249,52,52,0,180.4,82,0,0,5,5,3,0.94,0,4616.993464,
BA21364_IK'OPT_1087,1087,WW,1,7,E95,TZEEIOR 41 X TZEEEIOR 249,52,52,0,190.2,101,0,0,6,4,4,0.89,6.25,5072.941176,
BA21364_IK'OPT_1088,1088,WW,1,7,E164,TZEEIOR 202 X TZEEIOR 30,53,53,0,189.2,79.2,0,11.11,3,5,4,1,5.56,5764.705882,
BA21364_IK'OPT_1089,1089,WW,1,7,E14,TZEEIOR 540 X TZEEIOR  9 A,53,53,0,153,92,0,35.29,5,6,4,0.65,18.18,1998.431373,
BA21364_IK'OPT_1090,1090,WW,1,7,E62,TZEEIOR 221 X TZEEIOR 97 ,56,56,0,177.4,80,0,11.76,6,6,4,1,5.88,3147.799564,
BA21364_IK'OPT_1091,1091,WW,1,7,E46,TZEEIOR 458 X TZEEIOR 97,50,50,0,185,106,0,0,4,3,7,1,16.67,8359.041394,
BA21364_IK'OPT_1092,1092,WW,1,7,E15,TZEEIOR 548 X TZEEIOR  9 A,51,51,0,164.6,89,0,50,4,4,5,0.78,14.29,4754.684096,
BA21364_IK'OPT_1093,1093,WW,1,7,E13,TZEEIOR 509 X TZEEIOR  9 A,51,51,0,164.2,94.4,0,11.11,5,5,5,0.94,5.88,4170.021786,
BA21364_IK'OPT_1094,1094,WW,1,7,E58,TZEEIOR 28 X TZEEIOR 97,51,51,0,197.2,78.6,0,0,4,5,4,0.94,11.76,4590.849673,
BA21364_IK'OPT_1095,1095,WW,1,7,E40,TZEEIOR 396 X TZEEIOR 97,52,52,0,174,83,0,0,5,5,4,1,11.11,4771.24183,
BA21364_IK'OPT_1096,1096,WW,1,7,E156,TZEEIOR 479 X TZEEIOR 30,50,50,0,176.8,93.6,0,22.22,2,6,5,0.94,11.76,6131.328976,
BA21364_IK'OPT_1097,1097,WW,1,7,E38,TZEEIOR 321 X TZEEIOR 97,51,50,1,185.6,86.8,0,0,4,4,5,1,11.11,7602.091503,
BA21364_IK'OPT_1098,1098,WW,1,7,E119,TZEEIOR 479 X TZEEIOR 197,51,50,1,195,83,0,0,2,5,5,1.06,10.53,6451.851852,
BA21364_IK'OPT_1099,1099,WW,1,8,E175,TZEEIOR 536 X TZEEIOR 30,51,51,0,182.6,95.2,0,22.22,3,4,5,1.11,10,7269.716776,
BA21364_IK'OPT_1100,1100,WW,1,8,E167,TZEEIOR 28 X TZEEIOR 30,53,54,1,181,90.8,0,0,4,6,5,0.44,12.5,756.4270153,
BA21364_IK'OPT_1101,1101,WW,1,8,E77,TZEEIOR 384 XTZEEIOR 249 ,51,51,0,189.4,87.2,0,11.11,5,4,4,0.94,5.88,5742.222222,
BA21364_IK'OPT_1102,1102,WW,1,8,E171,TZEEIOR 221 X TZEEIOR 30 ,51,51,0,178.4,82.8,0,0,2,4,4,0.89,6.25,5601.30719,
BA21364_IK'OPT_1103,1103,WW,1,8,E108,TZEEIOR 305 X TZEEIOR 249,51,51,0,169.6,85.6,0,0,4,3,5,0.88,6.67,6790.457516,
BA21364_IK'OPT_1104,1104,WW,1,8,E185,TZEEIOR 97 X TZEEIOR 197 ,55,55,0,188,91,0,0,2,6,4,0.89,12.5,5215.686275,
BA21364_IK'OPT_1105,1105,WW,1,8,E63,TZEEIOR 142 X TZEEIOR 97,56,57,1,197.4,90,0,0,5,5,6,1.06,0,6183.877996,
BA21364_IK'OPT_1106,1106,WW,1,8,E142,TZEEIOR 510 X TZEEIOR 197,52,52,0,184.8,87,0,0,3,4,5,1,11.11,7755.991285,
BA21364_IK'OPT_1107,1107,WW,1,8,E128,TZEEIOR 205 X TZEEIOR 197 ,53,54,1,199.2,92.4,0,0,2,3,5,0.94,5.88,5745.098039,
BA21364_IK'OPT_1108,1108,WW,1,8,E134,TZEEIOR 221 X TZEEIOR 197 ,51,52,1,188.8,101.2,0,0,2,4,6,1,11.11,6622.222222,
BA21364_IK'OPT_1109,1109,WW,1,8,E81,TZEEIOR 515 X TZEEIOR 249 ,51,51,0,191,68,0,0,5,3,4,1,11.11,6653.72549,
BA21364_IK'OPT_1110,1110,WW,1,8,E92,TZEEIOR 205 X TZEEIOR 249 ,55,56,1,195.8,81,0,0,6,4,3,1,5.88,6190.849673,
BA21364_IK'OPT_1111,1111,WW,1,8,E84,TZEEIOR 513 X TZEEIOR 249,51,51,0,168.8,96,0,0,6,5,5,0.94,6.25,4606.535948,
BA21364_IK'OPT_1112,1112,WW,1,8,E69,TZEEIOR 525 X TZEEIOR 97,52,52,0,171.4,92,0,0,2,5,5,1.11,5,7368.191721,
BA21364_IK'OPT_1113,1113,WW,1,9,E101,TZEEIOR 349 XTZEEIOR 249,50,50,0,177.2,75,0,0,4,4,3,0.94,12.5,6100.217865,
BA21364_IK'OPT_1114,1114,WW,1,9,E17,TZEEIOR 542 TZEEIOR  9 A ,53,52,1,161.2,84,0,20,6,6,5,0.8,16.67,3962.91939,
BA21364_IK'OPT_1115,1115,WW,1,9,E71,TZEEIOR 546 X TZEEIOR 97,54,53,1,177.8,85,0,0,5,4,4,1.06,10.53,7694.989107,
BA21364_IK'OPT_1116,1116,WW,1,9,E160,TZEEIOR 548 X TZEEIOR 30,54,53,1,153.8,85,0,0,3,5,5,1.06,10.53,6925.490196,
BA21364_IK'OPT_1117,1117,WW,1,9,E132,TZEEIOR 45 X TZEE OR 197,52,52,0,177.2,73.4,0,0,2,4,4,1.11,0,5758.169935,
BA21364_IK'OPT_1118,1118,WW,1,9,E82,TZEEIOR 458 X TZEEIOR 249,52,52,0,169.2,87,0,0,6,5,5,0.89,25,5076.601307,
BA21364_IK'OPT_1119,1119,WW,1,9,E194,CHECH 4 - TZdEEI 1 x TZdEEI 5,50,50,0,180.6,85.4,0,0,4,4,5,1,5.56,5691.285403,
BA21364_IK'OPT_1120,1120,WW,1,9,E73,TZEEIOR 346 X TZEEIOR 249,50,50,0,171,88.2,0,0,6,4,3,1,16.67,6207.494553,
BA21364_IK'OPT_1121,1121,WW,1,9,E180,TZEEIOR 546 X TZEEIOR 30,52,51,1,168.6,89.8,0,0,5,4,5,0.94,25,7235.729847,
BA21364_IK'OPT_1122,1122,WW,1,9,E67,TZEEIOR 486 X TZEEIOR 97,54,54,0,173.2,89.4,0,0,4,4,5,0.94,23.53,8738.997821,
BA21364_IK'OPT_1123,1123,WW,1,9,E27,TZEEIOR 142 X TZEEIOR  9 A,55,55,0,162.6,80.2,0,0,4,6,4,1,18.75,4533.333333,
BA21364_IK'OPT_1124,1124,WW,1,9,E181,TZEEIOR 30 X TZEEIOR 97,54,54,0,169.2,105.6,0,0,4,4,5,0.94,6.67,6980.392157,
BA21364_IK'OPT_1125,1125,WW,1,9,E165,TZEEIOR 205 X TZEEIOR 30 ,51,51,0,181.2,78.6,0,0,3,4,3,1,55.56,8198.69281,
BA21364_IK'OPT_1126,1126,WW,1,9,E130,TZEEIOR 28 X TZEEIOR 197,53,54,1,167,94.2,0,0,2,5,4,1,38.89,6232.679739,
BA21364_IK'OPT_1127,1127,WW,1,10,E120,TZEEIOR 513 X TZEEIOR 197,53,53,0,183.6,88.6,0,0,3,4,5,1.06,31.58,9192.156863,
BA21364_IK'OPT_1128,1128,WW,1,10,E16,TZEEIOR 523 X TZEEIOR  9 A,50,50,0,152,78,0,0,5,6,5,1.12,31.58,4900.392157,
BA21364_IK'OPT_1129,1129,WW,1,10,E54,TZEEIOR 500 X TZEEIOR 97,51,51,0,177,78.2,0,11.11,4,5,5,1.06,26.32,6541.960784,
BA21364_IK'OPT_1130,1130,WW,1,10,E9,TZEEIOR 515 X TZEEIOR  9 A ,50,50,0,158.6,84,0,16.67,4,5,6,0.89,18.75,5471.895425,
BA21364_IK'OPT_1131,1131,WW,1,10,E150,TZEEIOR 289 X TZEEIOR 30,50,50,0,164.2,83.4,0,0,4,4,3,1,17.65,8024.836601,
BA21364_IK'OPT_1132,1132,WW,1,10,E126,TZEEIOR 500 X TZEEIOR 197,50,50,0,175,84,0,0,3,4,3,1,16.67,6839.215686,
BA21364_IK'OPT_1133,1133,WW,1,10,E103,TZEEIOR 486 X TZEEIOR 249,51,51,0,174,73,0,0,4,4,5,1,22.22,7376.470588,
BA21364_IK'OPT_1134,1134,WW,1,10,E163,TZEEIOR 500 X TZEEIOR 30,50,50,0,156.8,93,0,0,2,5,4,1,11.11,4632.679739,
