PlotName,Plot-No,ENV,Rep,Blk,Entry,Pedigree,DA,DS,ASI,PHT,EHT,RL,SL,HCV,PASP,EASP,EPP,EAROT  ,GY,STGC
BA21364_IK'OPT_1135,1135,WW,1,10,E45,TZEEIOR 515 X TZEEIOR 97 ,51,51,0,185,82.4,0,0,3,3,6,1,5.56,8919.389978,
BA21364_IK'OPT_1136,1136,WW,1,10,E157,TZEEIOR 513 X TZEEIOR 30,49,49,0,161.4,93.6,0,0,3,5,4,1,0,4280.174292,
BA21364_IK'OPT_1137,1137,WW,1,10,E152,TZEEIOR 305  X TZEEIOR 30,51,50,1,162.4,88,0,0,2,4,5,0.94,5.88,5810.457516,
BA21364_IK'OPT_1138,1138,WW,1,10,E162,TZEEIOR 542 TZEEIOR 30 ,52,51,1,171,94,0,0,3,3,3,1,0,8899.346405,
BA21364_IK'OPT_1139,1139,WW,1,10,E2,TZEEIOR 321 X TZEEIOR  9 A,52,52,0,152.6,79,0,33.33,4,5,3,0.94,17.65,3250.196078,
BA21364_IK'OPT_1140,1140,WW,1,10,E55,TZEEIOR 202 X TZEEIOR 97,52,52,0,193.2,82.6,0,0,3,2,3,1.06,0,8116.339869,
BA21364_IK'OPT_1141,1141,WW,1,11,E83,TZEEIOR 479 X TZEEIOR 249,50,50,0,191.2,97,0,0,6,5,4,0.94,17.65,7378.823529,
BA21364_IK'OPT_1142,1142,WW,1,11,E104,TZEEIOR 526 X TZEEIOR 249,50,50,0,180.6,88,0,0,3,4,5,0.94,23.53,6878.431373,
BA21364_IK'OPT_1143,1143,WW,1,11,E121,TZEEIOR 509 X TZEEIOR 197,50,50,0,182.2,98.2,0,0,2,3,6,1,0,7712.418301,
BA21364_IK'OPT_1144,1144,WW,1,11,E49,TZEEIOR 509 X TZEEIOR 97,51,51,0,176,90,0,0,5,5,5,1,11.11,6663.703704,
BA21364_IK'OPT_1145,1145,WW,1,11,E105,TZEEIOR 525 X TZEEIOR 249,51,51,0,173,89.4,0,0,4,5,4,0.94,11.76,3427.45098,
BA21364_IK'OPT_1146,1146,WW,1,11,E182,TZEEIOR 30 X TZEEIOR 197,51,51,0,184.4,79,0,0,2,4,4,0.89,6.25,6142.04793,
BA21364_IK'OPT_1147,1147,WW,1,11,E123,TZEEIOR 548 X TZEEIOR 197,51,51,0,184.4,93.8,0,27.78,2,3,4,0.94,17.65,6142.04793,
BA21364_IK'OPT_1148,1148,WW,1,11,E7,TZEEIOR 365 X TZEEIOR  9 A,51,52,1,170.6,67.4,0,22.22,3,6,4,0.78,35.71,3447.058824,
BA21364_IK'OPT_1149,1149,WW,1,11,E153,TZEEIOR 290 X TZEEIOR 30,49,48,1,179.2,72.2,0,0,4,3,3,0.94,31.25,7989.498911,
BA21364_IK'OPT_1150,1150,WW,1,11,E65,TZEEIOR 349 XTZEEIOR 97,52,52,0,193.2,81,0,0,4,3,5,0.83,26.67,6481.481481,
BA21364_IK'OPT_1151,1151,WW,1,11,E131,TZEEIOR 41 X TZEEEIOR 197,50,51,1,194.2,102,0,0,3,4,4,0.89,12.5,5684.705882,
BA21364_IK'OPT_1152,1152,WW,1,11,E158,TZEEIOR 509 X TZEEIOR 30,50,50,0,178,86.4,0,0,2,4,5,0.94,11.76,6847.058824,
BA21364_IK'OPT_1153,1153,WW,1,11,E100,TZEEIOR 381 X TZEEIOR 249,51,50,1,181,80.4,0,0,7,4,6,0.89,18.75,5896.078431,
BA21364_IK'OPT_1154,1154,WW,1,11,E39,TZEEIOR 314 X TZEEIOR 97,49,48,1,187,107.6,0,0,7,5,5,1.06,10.53,7979.084967,
BA21364_IK'OPT_1155,1155,WW,1,12,E11,TZEEIOR 479 X TZEEIOR  9 A,50,50,0,174.4,78.2,0,0,4,5,5,1,11.11,4635.46841,
BA21364_IK'OPT_1156,1156,WW,1,12,E8,TZEEIOR 290 X TZEEIOR  9 A,51,51,0,171.2,83.4,0,0,5,4,4,0.94,43.75,4673.464052,
BA21364_IK'OPT_1157,1157,WW,1,12,E187,TZEEIOR 97 X TZEEIOR 9 A,52,52,0,179.2,70,0,0,4,4,5,0.65,18.18,4283.660131,
BA21364_IK'OPT_1158,1158,WW,1,12,E80,TZEEIOR 290 X TZEEIOR 249,51,51,0,167.6,64,0,0,7,5,4,0.94,12.5,5137.777778,
BA21364_IK'OPT_1159,1159,WW,1,12,E89,TZEEIOR 542 TZEEIOR 249 ,53,53,0,181.4,83.6,0,11.11,6,4,5,1,11.11,5276.688453,
BA21364_IK'OPT_1160,1160,WW,1,12,E36,TZEEIOR 305 X TZEEIOR 9 A ,53,53,0,148.2,90,0,0,4,6,6,1,46.67,2610.893246,
BA21364_IK'OPT_1161,1161,WW,1,12,E135,TZEEIOR 142 X TZEEIOR 197,53,54,1,207.2,102,0,0,2,2,4,1.06,10.53,8107.189542,
BA21364_IK'OPT_1162,1162,WW,1,12,E72,TZEEIOR 305 X TZEEIOR 97,52,52,0,195.8,84,0,0,5,3,4,0.94,23.53,7518.169935,
BA21364_IK'OPT_1163,1163,WW,1,12,E51,TZEEIOR 548 X TZEEIOR 97,51,51,0,184.6,72,0,22.22,4,3,4,1.11,15,5946.666667,
BA21364_IK'OPT_1164,1164,WW,1,12,E60,TZEEIOR 45 X TZEE OR 97,52,52,0,194.2,92.2,0,0,3,4,4,0.94,12.5,4592.200436,
BA21364_IK'OPT_1165,1165,WW,1,12,E186,TZEEIOR 97 X TZEEIOR 249,51,52,1,194.4,87,0,11.11,7,6,3,1,16.67,3312.592593,
BA21364_IK'OPT_1166,1166,WW,1,12,E28,TZEEIOR 381 X TZEEIOR  9 A,49,48,1,183.8,94,0,23.53,4,4,5,0.94,25,6162.962963,
BA21364_IK'OPT_1167,1167,WW,1,12,E174,TZEEIOR 349 XTZEEIOR 30,48,47,1,176.8,79,0,12.5,3,4,5,1,50,5394.248366,
BA21364_IK'OPT_1168,1168,WW,1,12,E191,CHECK 1 TZEEIOR 109 x TZdEEI 12,52,51,1,178.2,94,0,0,3,4,4,1,6.25,5412.679739,
BA21364_IK'OPT_1169,1169,WW,1,13,E148,TZEEIOR 396 X TZEEIOR 30,52,51,1,162.4,91,0,0,2,4,3,0.89,12.5,4208.278867,
BA21364_IK'OPT_1170,1170,WW,1,13,E64,TZEEIOR 381 X TZEEIOR 97,52,51,1,177,126.4,0,0,2,5,4,1.06,15.79,5725.490196,
BA21364_IK'OPT_1171,1171,WW,1,13,E32,TZEEIOR 526 X TZEEIOR  9 A,52,53,1,167.4,89,0,23.53,3,6,6,0.94,12.5,3507.625272,
BA21364_IK'OPT_1172,1172,WW,1,13,E50,TZEEIOR 540 X TZEEIOR 97,52,51,1,200.6,86,0,0,5,4,4,0.94,5.88,5108.932462,
BA21364_IK'OPT_1173,1173,WW,1,13,E91,TZEEIOR 202 X TZEEIOR 249,51,51,0,207,88.4,0,11.76,5,4,5,1,11.76,6166.405229,
BA21364_IK'OPT_1174,1174,WW,1,13,E59,TZEEIOR 41 X TZEEEIOR 97,52,53,1,200.8,92.6,0,0,4,5,5,0.67,33.33,3833.159041,
BA21364_IK'OPT_1175,1175,WW,1,13,E78,TZEEIOR 289 X TZEEIOR 249,52,52,0,171.2,95.4,0,0,7,6,5,1.11,0,5034.509804,
BA21364_IK'OPT_1176,1176,WW,1,13,E173,TZEEIOR 381 X TZEEIOR 30,52,51,1,166.6,81.2,0,11.11,3,5,4,0.94,11.76,5627.45098,
BA21364_IK'OPT_1177,1177,WW,1,13,E1,TZEEIOR 346 X TZEEIOR  9 A,48,48,0,169.4,80,0,0,4,4,5,1,0,4544.749455,
BA21364_IK'OPT_1178,1178,WW,1,13,E24,TZEEIOR 45 X TZEE OR  9 A,49,49,0,194.4,76.2,0,0,2,3,3,0.94,11.76,5052.723312,
BA21364_IK'OPT_1179,1179,WW,1,13,E149,TZEEIOR 384 XTZEEIOR 30 ,49,48,1,191.2,94.2,0,0,3,2,3,1,5.56,9411.764706,
BA21364_IK'OPT_1180,1180,WW,1,13,E170,TZEEIOR 209 X TZEEIOR 30,51,51,0,183.6,81.2,0,0,2,4,4,0.82,35.71,4664.052288,
BA21364_IK'OPT_1181,1181,WW,1,13,E114,TZEEIOR 289 X TZEEIOR 197,50,50,0,185.8,88.8,0,0,2,3,5,1,5.56,10447.05882,
BA21364_IK'OPT_1182,1182,WW,1,13,E25,TZEEIOR 209 X TZEEIOR  9 A,50,50,0,193.4,82,0,0,2,4,5,1.12,10.53,8207.843137,
BA21364_IK'OPT_1183,1183,WW,1,14,E52,TZEEIOR 523 X TZEEIOR 97,49,48,1,206.6,86.2,0,0,4,3,6,1.13,16.67,9293.464052,
BA21364_IK'OPT_1184,1184,WW,1,14,E31,TZEEIOR 486 X TZEEIOR  9 A,49,49,0,190.4,80.6,0,0,3,4,5,0.93,7.14,5459.694989,
BA21364_IK'OPT_1185,1185,WW,1,14,E116,TZEEIOR 290 X TZEEIOR 197,48,49,1,191.6,90,0,0,2,2,5,1,16.67,10294.11765,
BA21364_IK'OPT_1186,1186,WW,1,14,E141,TZEEIOR 525 X TZEEIOR 197,48,49,1,196.6,90.2,0,0,2,2,7,0.94,6.25,9640.522876,
BA21364_IK'OPT_1187,1187,WW,1,14,E75,TZEEIOR 314 X TZEEIOR 249,48,49,1,177.2,83,0,0,5,3,4,1,11.11,8043.137255,
BA21364_IK'OPT_1188,1188,WW,1,14,E193,CHECK 3 - TZEEIY Pop STR C5 x TZEEI 58,48,48,0,209,85,0,0,2,3,5,1,17.65,8173.376906,
BA21364_IK'OPT_1189,1189,WW,1,14,E35,TZEEIOR 546 X TZEEIOR  9 A,51,51,0,180.8,72,0,0,3,3,6,0.94,18.75,7590.413943,
BA21364_IK'OPT_1190,1190,WW,1,14,E76,TZEEIOR 396 X TZEEIOR 249,51,51,0,177.2,81,0,0,6,5,4,1,6.25,6480.174292,
BA21364_IK'OPT_1191,1191,WW,1,14,E20,TZEEIOR 205 X TZEEIOR  9 A ,51,51,0,171.8,87.4,0,0,5,5,4,0.93,14.29,5469.62963,
BA21364_IK'OPT_1192,1192,WW,1,14,E18,TZEEIOR 500 X TZEEIOR  9 A,51,51,0,152.2,92,0,0,4,6,4,1.13,11.76,3158.518519,
BA21364_IK'OPT_1193,1193,WW,1,14,E145,TZEEIOR 346 X TZEEIOR 30,50,50,0,178.4,85.4,0,0,4,4,3,1,16.67,6886.27451,
BA21364_IK'OPT_1194,1194,WW,1,14,E143,TZEEIOR 546 X TZEEIOR 197,52,52,0,205.4,70.6,0,0,2,3,4,1.13,5.56,8445.315904,
BA21364_IK'OPT_1195,1195,WW,1,14,E111,TZEEIOR 314 X TZEEIOR 197,51,51,0,172.6,73,0,0,2,4,5,1,5.56,6901.960784,
BA21364_IK'OPT_1196,1196,WW,1,14,E10,TZEEIOR 458 X TZEEIOR  9 A,51,51,0,163.6,80,0,0,5,5,7,1,18.75,3949.455338,
BA21364_IK'OPT_2001,2001,WW,2,15,E10,TZEEIOR 458 X TZEEIOR  9 A,50,50,0,168.2,72,0,35.29,4,3,2,0.94,12.5,5547.276688,
BA21364_IK'OPT_2002,2002,WW,2,15,E169,TZEEIOR 45 X TZEE OR 30,54,55,1,167.6,73.4,0,0,2,6,3,0.88,0,1139.869281,
BA21364_IK'OPT_2003,2003,WW,2,15,E121,TZEEIOR 509 X TZEEIOR 197,51,51,0,192.6,107,0,0,2,2,4,0.94,5.88,8024.836601,
BA21364_IK'OPT_2004,2004,WW,2,15,E142,TZEEIOR 510 X TZEEIOR 197,51,52,1,199.4,83,0,0,2,3,5,1,0,7924.183007,
BA21364_IK'OPT_2005,2005,WW,2,15,E23,TZEEIOR 41 X TZEEEIOR  9 A,48,48,0,187.4,75.8,0,0,4,3,5,1,5.88,7633.986928,
BA21364_IK'OPT_2006,2006,WW,2,15,E83,TZEEIOR 479 X TZEEIOR 249,49,49,0,178,100,0,0,6,5,4,1,11.76,5951.633987,
BA21364_IK'OPT_2007,2007,WW,2,15,E124,TZEEIOR 523 X TZEEIOR 197,51,51,0,187.2,83,0,11.11,2,2,5,1,11.11,7384.749455,
BA21364_IK'OPT_2008,2008,WW,2,15,E174,TZEEIOR 349 XTZEEIOR 30,52,52,0,157.2,99,0,20,3,6,3,0.93,14.29,1982.570806,
BA21364_IK'OPT_2009,2009,WW,2,15,E2,TZEEIOR 321 X TZEEIOR  9 A,52,52,0,159.4,85,0,22.22,4,4,4,1,5.56,4316.601307,
BA21364_IK'OPT_2010,2010,WW,2,15,E107,TZEEIOR 546 X TZEEIOR 249,50,50,0,188.2,102,0,22.22,5,3,5,1,11.11,7257.167756,
BA21364_IK'OPT_2011,2011,WW,2,15,E188,TZEEIOR 197 X TZEEIOR 9A ,51,51,0,187,76.6,0,11.11,2,3,6,0.94,11.76,4922.440087,
BA21364_IK'OPT_2012,2012,WW,2,15,E93,TZEEIOR 24 X TZEEIOR 249 ,51,52,1,193.4,87.4,0,0,4,4,4,1,5.88,3105.882353,
BA21364_IK'OPT_2013,2013,WW,2,15,E147,TZEEIOR 314 X TZEEIOR 30,49,49,0,167.2,83.6,0,0,4,4,4,0.94,11.76,4757.734205,
BA21364_IK'OPT_2014,2014,WW,2,15,E129,TZEEIOR 24 X TZEEIOR 197 ,52,53,1,196.8,75.4,0,0,2,3,3,0.94,0,5492.54902,
BA21364_IK'OPT_2015,2015,WW,2,16,E63,TZEEIOR 142 X TZEEIOR 97,55,56,1,195.4,79.4,0,0,4,4,5,0.94,0,4863.834423,
BA21364_IK'OPT_2016,2016,WW,2,16,E40,TZEEIOR 396 X TZEEIOR 97,54,53,1,183.4,87.8,0,0,5,4,5,0.94,17.65,6058.3878,
BA21364_IK'OPT_2017,2017,WW,2,16,E176,TZEEIOR 486 X TZEEIOR 30,52,52,0,169.6,86,0,0,2,4,3,0.83,0,6330.283224,
BA21364_IK'OPT_2018,2018,WW,2,16,E144,TZEEIOR 305 X TZEEIOR 197,53,53,0,161.8,88.2,0,17.65,2,5,4,0.94,12.5,3899.782135,
BA21364_IK'OPT_2019,2019,WW,2,16,E36,TZEEIOR 305 X TZEEIOR 9 A ,51,51,0,164.2,91.6,0,0,5,4,5,1,14.29,5068.75817,
BA21364_IK'OPT_2020,2020,WW,2,16,E140,TZEEIOR 526 X TZEEIOR 197,50,51,1,188.2,90,0,0,2,2,4,1,11.11,8171.24183,
BA21364_IK'OPT_2021,2021,WW,2,16,E25,TZEEIOR 209 X TZEEIOR  9 A,51,51,0,175.4,89,0,0,3,4,4,1.13,17.65,5074.466231,
BA21364_IK'OPT_2022,2022,WW,2,16,E153,TZEEIOR 290 X TZEEIOR 30,51,50,1,178.6,95,0,0,3,5,4,1,11.11,6271.416122,
BA21364_IK'OPT_2023,2023,WW,2,16,E28,TZEEIOR 381 X TZEEIOR  9 A,51,50,1,181,80,0,33.33,5,4,5,0.94,5.88,5026.318083,
BA21364_IK'OPT_2024,2024,WW,2,16,E3,TZEEIOR 314 X TZEEIOR  9 A,51,51,0,174.2,72.4,0,0,4,5,4,0.94,6.67,3443.311547,
BA21364_IK'OPT_2025,2025,WW,2,16,E24,TZEEIOR 45 X TZEE OR  9 A,48,48,0,197.8,82.4,0,0,3,3,7,1,0,7816.993464,
BA21364_IK'OPT_2026,2026,WW,2,16,E98,TZEEIOR 221 X TZEEIOR 249 ,51,51,0,202.6,85,0,0,4,4,6,1.13,0,5745.882353,
BA21364_IK'OPT_2027,2027,WW,2,16,E181,TZEEIOR 30 X TZEEIOR 97,54,54,0,197.4,98,0,0,4,5,5,0.83,0,4323.921569,
BA21364_IK'OPT_2028,2028,WW,2,16,E157,TZEEIOR 513 X TZEEIOR 30,49,48,1,169.8,71,0,0,3,4,4,1,11.76,5953.333333,
BA21364_IK'OPT_2029,2029,WW,2,17,E14,TZEEIOR 540 X TZEEIOR  9 A,50,50,0,184.8,89,0,25,3,4,4,0.94,20,5680.958606,
BA21364_IK'OPT_2030,2030,WW,2,17,E132,TZEEIOR 45 X TZEE OR 197,51,51,0,196,93,0,0,2,3,5,1.13,5.56,7773.420479,
BA21364_IK'OPT_2031,2031,WW,2,17,E5,TZEEIOR 384 XTZEEIOR  9 A ,49,48,1,176,73.2,0,12.5,4,4,5,1,12.5,5124.705882,
BA21364_IK'OPT_2032,2032,WW,2,17,E46,TZEEIOR 458 X TZEEIOR 97,51,50,1,196.4,77.8,0,0,2,3,5,1.06,10.53,7315.424837,
BA21364_IK'OPT_2033,2033,WW,2,17,E48,TZEEIOR 513 X TZEEIOR 97,51,51,0,176.4,84,0,0,3,4,3,0.76,7.69,5768.714597,
BA21364_IK'OPT_2034,2034,WW,2,17,E99,TZEEIOR 142 X TZEEIOR 249,51,51,0,197.4,84,0,0,5,4,5,1.06,0,6418.039216,
BA21364_IK'OPT_2035,2035,WW,2,17,E80,TZEEIOR 290 X TZEEIOR 249,50,50,0,177.4,78,0,0,6,4,4,1.06,5.56,7095.424837,
BA21364_IK'OPT_2036,2036,WW,2,17,E155,TZEEIOR 458 X TZEEIOR 30,51,50,1,183.4,76,0,11.76,3,5,4,0.88,13.33,4214.727669,
BA21364_IK'OPT_2037,2037,WW,2,17,E45,TZEEIOR 515 X TZEEIOR 97 ,51,51,0,183.6,72,0,0,2,3,5,1,17.65,7742.222222,
BA21364_IK'OPT_2038,2038,WW,2,17,E148,TZEEIOR 396 X TZEEIOR 30,52,51,1,167.8,84.2,0,0,2,4,3,0.94,11.76,6162.962963,
BA21364_IK'OPT_2039,2039,WW,2,17,E77,TZEEIOR 384 XTZEEIOR 249 ,51,51,0,184.4,84,0,0,5,4,3,1,5.88,5815.076253,
BA21364_IK'OPT_2040,2040,WW,2,17,E146,TZEEIOR 321 X TZEEIOR 30,51,50,1,166.4,86,0,0,3,4,7,1,5.88,6194.466231,
BA21364_IK'OPT_2041,2041,WW,2,17,E123,TZEEIOR 548 X TZEEIOR 197,51,51,0,171.6,82.2,0,18.75,2,4,5,0.94,6.67,6861.437908,
BA21364_IK'OPT_2042,2042,WW,2,17,E97,TZEEIOR 209 X TZEEIOR 249,52,52,0,170.4,93.2,0,0,4,5,4,0.94,5.88,4319.084967,
BA21364_IK'OPT_2043,2043,WW,2,18,E15,TZEEIOR 548 X TZEEIOR  9 A,52,52,0,134.6,75.4,0,47.06,5,6,5,1.12,5.26,2799.12854,
BA21364_IK'OPT_2044,2044,WW,2,18,E134,TZEEIOR 221 X TZEEIOR 197 ,52,52,0,178.6,78.6,0,0,2,3,5,1,11.11,7362.091503,
BA21364_IK'OPT_2045,2045,WW,2,18,E60,TZEEIOR 45 X TZEE OR 97,53,53,0,187.4,82,0,0,2,4,3,0.81,0,3481.394336,
BA21364_IK'OPT_2046,2046,WW,2,18,E57,TZEEIOR 24 X TZEEIOR 97 ,52,52,0,198.8,75,0,0,4,3,4,1,5.88,5853.333333,
BA21364_IK'OPT_2047,2047,WW,2,18,E55,TZEEIOR 202 X TZEEIOR 97,53,54,1,200,76.2,0,0,2,4,5,1.11,10,4727.668845,
BA21364_IK'OPT_2048,2048,WW,2,18,E138,TZEEIOR 536 X TZEEIOR 197,51,51,0,186.2,90,0,0,2,4,6,1,6.25,6444.444444,
BA21364_IK'OPT_2049,2049,WW,2,18,E96,TZEEIOR 45 X TZEE OR 249,51,52,1,187.8,86,0,0,3,5,4,0.71,16.67,4165.141612,
BA21364_IK'OPT_2050,2050,WW,2,18,E7,TZEEIOR 365 X TZEEIOR  9 A,51,52,1,168.4,74,0,0,4,5,4,0.83,13.33,4523.660131,
BA21364_IK'OPT_2051,2051,WW,2,18,E54,TZEEIOR 500 X TZEEIOR 97,51,51,0,175.2,90.6,0,0,3,4,4,1.13,5.56,8145.795207,
BA21364_IK'OPT_2052,2052,WW,2,18,E162,TZEEIOR 542 TZEEIOR 30 ,52,51,1,172.8,81.4,0,0,4,4,6,0.83,6.67,7293.681917,
BA21364_IK'OPT_2053,2053,WW,2,18,E185,TZEEIOR 97 X TZEEIOR 197 ,52,52,0,192,82.4,0,0,2,2,5,0.89,25,9226.579521,
BA21364_IK'OPT_2054,2054,WW,2,18,E164,TZEEIOR 202 X TZEEIOR 30,53,53,0,190.6,74.6,0,0,2,5,5,0.71,50,4280.174292,
BA21364_IK'OPT_2055,2055,WW,2,18,E50,TZEEIOR 540 X TZEEIOR 97,51,51,0,200.2,84,0,0,4,3,5,1,11.76,10082.78867,
BA21364_IK'OPT_2056,2056,WW,2,18,E190,TZEEIOR 249 X TZEEIOR 9 A ,50,50,0,176.4,92,0,0,4,4,3,0.94,11.76,5386.492375,
BA21364_IK'OPT_2057,2057,WW,2,19,E186,TZEEIOR 97 X TZEEIOR 249,53,54,1,191,87.8,0,0,5,4,4,1.06,22.22,4733.071895,
BA21364_IK'OPT_2058,2058,WW,2,19,E79,TZEEIOR 365 X TZEEIOR 249,48,48,0,180.4,79,0,0,5,4,5,1.06,31.58,6964.705882,
BA21364_IK'OPT_2059,2059,WW,2,19,E120,TZEEIOR 513 X TZEEIOR 197,50,51,1,186.8,82.8,0,0,2,2,4,0.94,5.88,8569.934641,
BA21364_IK'OPT_2060,2060,WW,2,19,E39,TZEEIOR 314 X TZEEIOR 97,51,51,0,184.2,91,0,0,6,5,3,1,38.89,8502.832244,
BA21364_IK'OPT_2061,2061,WW,2,19,E34,TZEEIOR 510 X TZEEIOR  9 A,50,50,0,155.6,95,0,0,3,5,5,0.88,13.33,6466.666667,
BA21364_IK'OPT_2062,2062,WW,2,19,E193,CHECK 3 - TZEEIY Pop STR C5 x TZEEI 58,49,49,0,195.2,83,0,0,2,4,3,0.94,0,5751.633987,
BA21364_IK'OPT_2063,2063,WW,2,19,E168,TZEEIOR 41 X TZEEEIOR 30,53,54,1,163.2,76,0,0,3,6,4,0.75,41.67,1150.326797,
BA21364_IK'OPT_2064,2064,WW,2,19,E52,TZEEIOR 523 X TZEEIOR 97,51,51,0,174.4,95,0,0,4,4,5,1,16.67,6970.718954,
BA21364_IK'OPT_2065,2065,WW,2,19,E130,TZEEIOR 28 X TZEEIOR 197,51,51,0,180.4,99.2,0,0,3,5,4,0.89,12.5,4690.196078,
BA21364_IK'OPT_2066,2066,WW,2,19,E21,TZEEIOR 24 X TZEEIOR  9 A ,51,51,0,174.4,84,0,0,4,4,4,1.2,5.56,5142.962963,
BA21364_IK'OPT_2067,2067,WW,2,19,E62,TZEEIOR 221 X TZEEIOR 97 ,56,56,0,180,71,0,0,4,6,5,1,31.25,4608.017429,
BA21364_IK'OPT_2068,2068,WW,2,19,E183,TZEEIOR 30 X TZEEIOR 249,52,52,0,181,93,0,11.11,5,5,4,1.06,21.05,5712.418301,
BA21364_IK'OPT_2069,2069,WW,2,19,E78,TZEEIOR 289 X TZEEIOR 249,50,50,0,176.6,81,0,0,6,4,4,0.94,37.5,7037.254902,
BA21364_IK'OPT_2070,2070,WW,2,19,E72,TZEEIOR 305 X TZEEIOR 97,52,51,1,182.8,79.4,0,0,4,3,5,1,27.78,7249.063181,
BA21364_IK'OPT_2071,2071,WW,2,20,E182,TZEEIOR 30 X TZEEIOR 197,52,52,0,190.2,72,0,0,2,5,4,0.94,25,5895.424837,
BA21364_IK'OPT_2072,2072,WW,2,20,E49,TZEEIOR 509 X TZEEIOR 97,51,51,0,188,92.4,0,0,4,3,4,1,6.25,9728.627451,
BA21364_IK'OPT_2073,2073,WW,2,20,E94,TZEEIOR 28 X TZEEIOR 249,52,53,1,197.4,80,0,0,6,5,4,1,37.5,4734.553377,
