PlotName,plot,ENV,Rep,Blk,Entry,Pedigree,DP,DS,ASI,PHT,EHT,HCV,PASP,EASP,RL,SL,EPP,EAROT,GY,STGC,Turcicum 10 WAP
BA21365-IK'DT-2084,2084,MD,2,20,E96,TZEEIOR 458,55,55,0,91.6,48.4,3,7,4,0,0,0.888888889,12.5,1133.333333,4,
BA21365-IK'DT-2085,2085,MD,2,20,E200,TZEEIOR 28,59,62,3,111.2,36.2,3,6,8,0,0,0.0625,0,81.39433551,5,
BA21365-IK'DT-2086,2086,MD,2,20,E11,TZEEIOR 291,61,59,2,87.4,41.2,2,5,5,0,0,0.666666667,0,386.9281046,6,
BA21365-IK'DT-2087,2087,MD,2,20,E49,TZEEIOR 367,56,56,0,78,37,4,6,5,0,0,0.777777778,57.14285714,566.0130719,4,
BA21365-IK'DT-2088,2088,MD,2,20,E138,TZEEIOR 547,56,56,0,80.6,40,3,6,5,0,16.66666667,0.833333333,33.33333333,745.9694989,3,
BA21365-IK'DT-2089,2089,MD,2,20,E85,TZEEIOR 426,54,54,0,85.8,37.2,2,6,5,0,0,0.555555556,30,572.5490196,6,
BA21365-IK'DT-2090,2090,MD,2,20,E89,TZEEIOR 437,56,56,0,80.6,38.6,3,5,6,0,0,0.666666667,83.33333333,576.4705882,5,
BA21365-IK'DT-2091,2091,MD,2,21,E207,Check 3 -TZdEEI 12              ,54,54,0,95.8,42.6,3,6,6,0,0,0.5,22.22222222,583.0065359,6,
BA21365-IK'DT-2092,2092,MD,2,21,E19,TZEEIOR 304,51,50,1,99.8,49.8,5,6,5,0,0,0.666666667,41.66666667,981.4814815,6,
BA21365-IK'DT-2093,2093,MD,2,21,E50,TZEEIOR 368,48,49,1,91,35,4,6,6,0,0,0.823529412,28.57142857,779.0849673,6,
BA21365-IK'DT-2094,2094,MD,2,21,E160,TZEEIOR 109,54,55,1,88.6,44.8,5,5,7,0,0,0.277777778,20,375.5991285,5,
BA21365-IK'DT-2095,2095,MD,2,21,E3,TZEEIOR 281,52,53,1,101.6,48.8,7,4,6,0,0,0.388888889,28.57142857,572.5490196,6,
BA21365-IK'DT-2096,2096,MD,2,21,E17,TZEEIOR 301,54,54,0,105,52,3,3,4,0,0,0.777777778,14.28571429,1319.172113,5,
BA21365-IK'DT-2097,2097,MD,2,21,E144,TZEEIOR 102,49,48,1,119,64.4,3,6,3,0,0,0.888888889,0,1421.176471,4,
BA21365-IK'DT-2098,2098,MD,2,21,E26,TZEEIOR 321,50,48,2,320,54.8,3,3,3,0,0,0.833333333,40,1774.509804,4,
BA21365-IK'DT-2099,2099,MD,2,21,E18,TZEEIOR 302,54,56,2,125.2,36.8,3,6,5,0,0,0.5,22.22222222,768.627451,7,
BA21365-IK'DT-2100,2100,MD,2,21,E139,TZEEIOR 548,52,52,0,90.2,36.8,3,3,4,0,0,0.722222222,0,946.6230937,7,
BA21365-IK'DT-2101,2101,MD,2,21,E81,TZEEIOR 417,50,49,1,97.8,40.4,2,3,5,0,22.22222222,0.555555556,0,575.8169935,7,
BA21365-IK'DT-2102,2102,MD,2,21,E185,TZEEIOR 221,57,58,1,111.2,61.4,3,6,6,0,11.11111111,0.444444444,0,385.1851852,4,
BA21365-IK'DT-2103,2103,MD,2,21,E35,TZEEIOR 336,52,52,0,112.8,54,5,5,5,0,0,0.944444444,52.94117647,1570.37037,4,
BA21365-IK'DT-2104,2104,MD,2,21,E166,TZEEIOR 145,56,57,1,97,47.8,1,6,4,0,0,0.833333333,0,1126.797386,6,
BA21365-IK'DT-2105,2105,MD,2,21,E172,TZEEIOR 100,59,59,0,117.6,63.4,2,5,4,0,0,0.777777778,0,1141.176471,6,
BA21365-IK'DT-2106,2106,MD,2,22,E103,TZEEIOR 470,56,56,0,100.8,46.2,3,5,3,0,0,0.555555556,0,1125.490196,6,
BA21365-IK'DT-2107,2107,MD,2,22,E122,TZEEIOR 515,50,50,0,101,27.2,5,4,5,0,0,0.666666667,16.66666667,577.124183,5,
BA21365-IK'DT-2108,2108,MD,2,22,E158,TZEEI 81,56,58,2,105.2,48.2,1,6,5,0,0,0.647058824,0,572.5490196,4,
BA21365-IK'DT-2109,2109,MD,2,22,E61,TZEEIOR 386,54,53,1,90.4,39.6,3,5,5,0,11.11111111,0.833333333,13.33333333,961.8736383,5,
BA21365-IK'DT-2110,2110,MD,2,22,E173,TZEEIOR 195,59,61,2,129.6,50.4,3,3,6,0,0,0.666666667,0,388.2352941,4,
BA21365-IK'DT-2111,2111,MD,2,22,E105,TZEEIOR 476,56,55,1,99,54,3,6,5,0,0,0.777777778,28.57142857,1150.326797,6,
BA21365-IK'DT-2112,2112,MD,2,22,E66,TZEEIOR 394,52,51,1,95,53,3,4,3,0,0,0.882352941,26.66666667,1688.235294,5,
BA21365-IK'DT-2113,2113,MD,2,22,E192,TZEEIOR 526,55,55,0,73.2,34.4,2,5,6,0,0,0.333333333,50,384.3137255,7,
BA21365-IK'DT-2114,2114,MD,2,22,E155,TZEEI 64,51,51,0,102.8,49.2,1,4,4,0,0,0.714285714,0,1150.326797,4,
BA21365-IK'DT-2115,2115,MD,2,22,E48,TZEEIOR 366,53,52,1,90.8,41,3,4,5,0,0,0.777777778,28.57142857,964.0522876,4,
BA21365-IK'DT-2116,2116,MD,2,22,E205,Check 1 -TZdEEI 4                 ,49,49,0,128,50.6,5,3,2,0,0,0.833333333,26.66666667,1696.078431,4,
BA21365-IK'DT-2117,2117,MD,2,22,E12,TZEEIOR 292,53,52,1,94.8,49.4,3,3,5,0,0,0.944444444,11.76470588,1358.823529,5,
BA21365-IK'DT-2118,2118,MD,2,22,E157,TZEEI 76,46,47,1,126.2,63.4,1,4,4,0,0,1.055555556,15.78947368,1976.034858,5,
BA21365-IK'DT-2119,2119,MD,2,22,E106,TZEEIOR 477,46,45,1,132.2,58,1,4,4,0,12.5,0.9375,13.33333333,1528.540305,5,
BA21365-IK'DT-2120,2120,MD,2,22,E181,TZEEIOR 45,51,51,0,137.6,69,1,7,5,0,0,0.777777778,0,1130.718954,6,
BA21365-IK'DT-2121,2121,MD,2,23,E31,TZEEIOR 330,49,48,1,103.2,44.4,3,5,4,0,0,0.944444444,23.52941176,1897.603486,5,
BA21365-IK'DT-2122,2122,MD,2,23,E118,TZEEIOR 508,53,53,0,92.8,92.8,3,6,5,0,0,0.722222222,15.38461538,780.8278867,6,
BA21365-IK'DT-2123,2123,MD,2,23,E156,TZEEI 68,,,,,,,,,,,,,,,
BA21365-IK'DT-2124,2124,MD,2,23,E74,TZEEIOR 404,52,52,0,108.2,48,3,6,5,0,0,0.777777778,0,1580.827887,5,
BA21365-IK'DT-2125,2125,MD,2,23,E56,TZEEIOR 378,60,59,1,80.6,41.6,3,6,7,0,0,0.277777778,0,77.55991285,6,
BA21365-IK'DT-2126,2126,MD,2,23,E176,TZEEIOR 203,57,57,0,85.2,27.8,3,6,7,0,0,0.666666667,0,194.7712418,5,
BA21365-IK'DT-2127,2127,MD,2,23,E151,TZEEIOR 249,61,59,2,91.2,43.6,3,8,7,0,0,0.444444444,0,76.8627451,5,
BA21365-IK'DT-2128,2128,MD,2,23,E177,TZEEIOR 31,58,58,0,68.2,31.2,3,6,6,0,0,0.388888889,14.28571429,113.8562092,5,
BA21365-IK'DT-2129,2129,MD,2,23,E24,TZEEIOR 313,53,53,0,92.8,44.2,3,7,5,0,0,0.666666667,8.333333333,584.3137255,6,
BA21365-IK'DT-2130,2130,MD,2,23,E147,TZEEIOR 139,61,61,0,105.8,47.2,3,6,8,0,0,0.125,0,87.1459695,6,
BA21365-IK'DT-2131,2131,MD,2,23,E83,TZEEIOR 422,53,53,0,105.8,47.2,3,3,5,0,16.66666667,0.722222222,7.692307692,1004.880174,5,
BA21365-IK'DT-2132,2132,MD,2,23,E133,TZEEIOR 539,49,49,0,73.2,23.8,3,3,5,0,0,0.444444444,0,582.3529412,6,
BA21365-IK'DT-2133,2133,MD,2,23,E109,TZEEIOR 481,50,50,0,95.2,34.4,4,5,6,0,0,0.529411765,0,654.8148148,6,
BA21365-IK'DT-2134,2134,MD,2,23,E94,TZEEIOR 452,50,50,0,103.6,54.8,3,6,5,0,11.76470588,0.882352941,0,974.9455338,7,
BA21365-IK'DT-2135,2135,MD,2,23,E195,TZEEIOR 510,52,52,0,128.2,60.2,3,7,2,0,0,1.444444444,11.53846154,2492.374728,5,
BA21365-IK'DT-2136,2136,MD,2,24,E5,TZEEIOR 283,51,51,0,102.2,53.4,4,4,5,0,0,1,5.882352941,960.7843137,6,
BA21365-IK'DT-2137,2137,MD,2,24,E41,TZEEIOR 350,53,54,1,97.4,30,3,6,5,0,0,0.666666667,0,571.2418301,5,
BA21365-IK'DT-2138,2138,MD,2,24,E107,TZEEIOR 478,51,51,0,72.4,32.8,3,5,5,0,0,0.777777778,14.28571429,767.7559913,8,
BA21365-IK'DT-2139,2139,MD,2,24,E126,TZEEIOR 524,51,51,0,113.8,63.2,3,6,3,0,0,1.25,0,2072.984749,5,
BA21365-IK'DT-2140,2140,MD,2,24,E178,TZEEIOR 10,55,56,1,101,50.2,3,7,6,0,0,0.388888889,14.28571429,569.2810458,6,
BA21365-IK'DT-2141,2141,MD,2,24,E203,TZEEIOR 507,51,51,0,113.4,68,3,4,4,0,0,1,0,1512.854031,7,
BA21365-IK'DT-2142,2142,MD,2,24,E10,TZEEIOR 290,53,53,0,95.6,40,5,3,5,0,0,0.5625,11.11111111,849.3246187,6,
BA21365-IK'DT-2143,2143,MD,2,24,E36,TZEEIOR 340,53,53,0,104.2,43.2,3,3,5,0,0,0.625,30,760.7843137,7,
BA21365-IK'DT-2144,2144,MD,2,24,E45,TZEEIOR 357,51,50,1,111,48.8,3,4,3,0,0,1.277777778,8.695652174,2438.562092,5,
BA21365-IK'DT-2145,2145,MD,2,24,E98,TZEEIOR 461,48,48,0,102,37.8,3,5,5,0,16.66666667,1.055555556,5.263157895,965.1416122,6,
BA21365-IK'DT-2146,2146,MD,2,24,E183,TZEEIOR 108,53,54,1,103.6,49.4,3,5,4,0,0,0.888888889,0,1518.082789,3,
BA21365-IK'DT-2147,2147,MD,2,24,E125,TZEEIOR 523,51,51,0,106,61.4,3,4,3,0,0,1.166666667,4.761904762,1956.427015,5,
BA21365-IK'DT-2148,2148,MD,2,24,E150,TZEEIOR 161,56,58,2,139,77.6,3,5,5,0,22.22222222,0.888888889,6.25,959.6949891,5,
BA21365-IK'DT-2149,2149,MD,2,24,E79,TZEEIOR 413,49,48,1,124.6,66,3,6,5,0,16.66666667,0.888888889,12.5,1208.932462,5,
BA21365-IK'DT-2150,2150,MD,2,24,E163,TZEEIOR 29,53,54,1,128.4,65.8,1,5,5,0,0,0.823529412,0,1125.490196,6,
BA21365-IK'DT-2151,2151,MD,2,25,E143,TZEEIOR 99,57,58,1,106,52.2,3,6,5,0,0,0.611111111,0,1139.869281,4,
BA21365-IK'DT-2152,2152,MD,2,25,E116,TZEEIOR 504,51,51,0,104.2,44.4,3,6,4,0,0,0.944444444,5.882352941,1352.723312,5,
BA21365-IK'DT-2153,2153,MD,2,25,E55,TZEEIOR 377,51,49,2,91.2,34.6,3,4,5,0,0,0.875,0,1246.535948,6,
BA21365-IK'DT-2154,2154,MD,2,25,E67,TZEEIOR 395,53,52,1,98.8,52,3,5,5,0,0,0.6875,9.090909091,806.1437908,5,
BA21365-IK'DT-2155,2155,MD,2,25,E202,TZEEIOR 497,52,50,2,110,46,3,6,5,0,0,0.705882353,0,962.962963,6,
BA21365-IK'DT-2156,2156,MD,2,25,E186,TZEEIOR 125,56,56,0,119.2,56.2,3,4,5,0,0,1.0625,0,970.5882353,4,
BA21365-IK'DT-2157,2157,MD,2,25,E129,TZEEIOR 529,47,46,1,111.2,48.2,3,5,5,0,0,0.833333333,0,967.3202614,6,
BA21365-IK'DT-2158,2158,MD,2,25,E171,TZEEIOR 5,55,54,1,85.2,38,1,4,4,0,0,0.722222222,0,953.1590414,5,
BA21365-IK'DT-2159,2159,MD,2,25,E51,TZEEIOR 371,54,53,1,101,37,3,6,5,0,0,0.833333333,0,964.0522876,4,
BA21365-IK'DT-2160,2160,MD,2,25,E65,TZEEIOR 392,53,53,0,111,44.2,3,6,5,0,0,0.666666667,8.333333333,956.4270153,4,
BA21365-IK'DT-2161,2161,MD,2,25,E134,TZEEIOR 540,51,51,0,107,44.4,2,3,4,0,0,1.055555556,0,1424.313725,5,
BA21365-IK'DT-2162,2162,MD,2,25,E16,TZEEIOR 300,51,51,0,80.6,33.8,3,6,6,0,0,0.75,33.33333333,376.4705882,5,
BA21365-IK'DT-2163,2163,MD,2,25,E58,TZEEIOR 380,53,53,0,80.4,38.4,3,5,6,0,0,0.545454545,33.33333333,755.5555556,5,
BA21365-IK'DT-2164,2164,MD,2,25,E199,TZEEIOR 41,58,61,3,104.8,44,1,4,8,0,0,0.235294118,0,79.21568627,6,
BA21365-IK'DT-2165,2165,MD,2,25,E174,TZEEIOR 123,58,56,2,81.6,37,3,7,5,0,0,0.583333333,0,569.9346405,3,
BA21365-IK'DT-2166,2166,MD,2,26,E165,TZEEIOR 35,58,56,2,103.8,46,3,5,5,0,0,0.529411765,55.55555556,779.956427,5,
BA21365-IK'DT-2167,2167,MD,2,26,E62,TZEEIOR 388,54,54,0,95.2,42.6,5,6,5,0,0,0.611111111,45.45454545,1149.019608,5,
BA21365-IK'DT-2168,2168,MD,2,26,E69,TZEEIOR 397,52,52,0,92.2,39.2,3,6,6,0,0,0.928571429,76.92307692,576.4705882,7,
BA21365-IK'DT-2169,2169,MD,2,26,E182,TZEEIOR 167,57,56,1,116.4,58,3,3,5,0,0,1,33.33333333,959.6949891,6,
BA21365-IK'DT-2170,2170,MD,2,26,E209,Check 5 -TZdEEI 7                ,53,53,0,87,37.2,1,3,6,0,14.28571429,0.642857143,22.22222222,387.7995643,6,
BA21365-IK'DT-2171,2171,MD,2,26,E187,TZEEIOR 97,61,62,1,104,50.6,3,7,7,0,0,0.444444444,0,389.9782135,4,
BA21365-IK'DT-2172,2172,MD,2,26,E127,TZEEIOR 527,49,49,0,108.8,41.4,3,6,5,0,22.22222222,0.777777778,35.71428571,834.9455338,6,
BA21365-IK'DT-2173,2173,MD,2,26,E184,TZEEIOR 104,50,48,2,139.4,65,3,3,3,0,0,1.125,0,1363.398693,4,
BA21365-IK'DT-2174,2174,MD,2,26,E194,TZEEIOR 536,57,57,0,85,53.6,3,6,6,0,0,0.588235294,0,583.0065359,6,
BA21365-IK'DT-2175,2175,MD,2,26,E34,TZEEIOR 335,51,50,1,112.8,42,4,6,5,0,0,0.833333333,40,1372.54902,5,
BA21365-IK'DT-2176,2176,MD,2,26,E102,TZEEIOR 469,54,54,0,117,57.2,3,2,4,0,0,0.666666667,25,1545.969499,6,
BA21365-IK'DT-2177,2177,MD,2,26,E193,TZEEIOR 486,56,56,0,89.6,47.2,3,5,6,0,0,0.375,33.33333333,584.9673203,6,
BA21365-IK'DT-2178,2178,MD,2,26,E7,TZEEIOR 287,52,50,2,90.8,45.4,4,4,5,0,0,0.388888889,28.57142857,575.8169935,7,
BA21365-IK'DT-2179,2179,MD,2,26,E119,TZEEIOR 509,52,52,0,97.8,56,3,4,5,0,0,0.705882353,25,776.4705882,6,
BA21365-IK'DT-2180,2180,MD,2,26,E23,TZEEIOR 311,48,48,0,105,39.4,3,8,4,0,0,0.777777778,28.57142857,1332.897603,6,
BA21365-IK'DT-2181,2181,MD,2,27,E72,TZEEIOR 400,50,49,1,90.2,37.4,3,6,3,0,23.52941176,1,23.52941176,1949.891068,3,
BA21365-IK'DT-2182,2182,MD,2,27,E92,TZEEIOR 445,51,51,0,103.8,48.8,3,5,3,0,0,1,11.11111111,1739.215686,4,
BA21365-IK'DT-2183,2183,MD,2,27,E80,TZEEIOR 415,48,47,1,95.2,39.6,3,4,6,0,0,0.3125,20,384.7494553,8,
BA21365-IK'DT-2184,2184,MD,2,27,E159,TZEEI 82,48,49,1,106.8,42.6,2,3,4,0,0,0.875,42.85714286,989.0196078,5,
BA21365-IK'DT-2185,2185,MD,2,27,E43,TZEEIOR 355,50,49,1,124,55.4,2,4,2,0,11.11111111,0.888888889,12.5,2526.361656,4,
BA21365-IK'DT-2186,2186,MD,2,27,E135,TZEEIOR 542,52,52,0,116.6,50.6,3,5,5,0,0,0.5,0,770.3703704,4,
BA21365-IK'DT-2187,2187,MD,2,27,E136,TZEEIOR 543,56,56,0,102.8,57.4,3,6,4,0,0,0.777777778,21.42857143,1532.026144,5,
BA21365-IK'DT-2188,2188,MD,2,27,E117,TZEEIOR 505,50,50,0,120,1347.6,3,5,3,0,0,1.111111111,20,2099.346405,5,
BA21365-IK'DT-2189,2189,MD,2,27,E22,TZEEIOR 310,50,50,0,102.2,26.2,5,5,6,0,0,0.375,33.33333333,384.3137255,5,
BA21365-IK'DT-2190,2190,MD,2,27,E132,TZEEIOR 538,48,47,1,109.8,46,3,6,5,0,21.42857143,1.285714286,0,959.6949891,3,
BA21365-IK'DT-2191,2191,MD,2,27,E161,TZEEIOR 38,58,56,2,106.6,55.4,3,6,4,0,0,0.888888889,12.5,1360.348584,4,
BA21365-IK'DT-2192,2192,MD,2,27,E164,TZEEIOR 126,52,52,0,90.8,38.4,3,5,4,0,33.33333333,1.583333333,0,1162.091503,5,
BA21365-IK'DT-2193,2193,MD,2,27,E70,TZEEIOR 398,49,47,2,100.6,45.8,3,4,5,0,0,1.125,22.22222222,1179.084967,5,
BA21365-IK'DT-2194,2194,MD,2,27,E6,TZEEIOR 284,55,55,0,96.4,51.4,2,4,6,0,0,0.5,44.44444444,583.6601307,6,
BA21365-IK'DT-2195,2195,MD,2,27,E110,TZEEIOR 491,52,53,1,103.2,45.8,3,6,5,0,0,0.777777778,21.42857143,773.8562092,6,
BA21365-IK'DT-2196,2196,MD,2,28,E38,TZEEIOR 344,52,52,0,103.6,36.8,3,4,4,0,0,0.888888889,37.5,1168.627451,5,
BA21365-IK'DT-2197,2197,MD,2,28,E180,TZEEIOR 197,55,56,1,115.8,50.6,3,8,4,0,0,1,0,1346.623094,4,
BA21365-IK'DT-2198,2198,MD,2,28,E30,TZEEIOR 329,51,51,0,87.2,38.4,3,8,5,0,0,1.111111111,30,1367.973856,4,
BA21365-IK'DT-2199,2199,MD,2,28,E204,TZEEIOR 339,54,54,0,93.6,34.6,3,3,5,0,0,0.666666667,16.66666667,768.627451,6,
BA21365-IK'DT-2200,2200,MD,2,28,E54,TZEEIOR 376,47,47,0,100,49,5,5,5,0,0,0.777777778,35.71428571,937.9084967,4,
BA21365-IK'DT-2201,2201,MD,2,28,E9,TZEEIOR 289,58,57,1,81.4,30.8,3,6,6,0,0,0.5625,22.22222222,577.7777778,6,
BA21365-IK'DT-2202,2202,MD,2,28,E141,TZEEIOR 11,59,61,2,67.6,32.4,3,4,6,0,0,0.5,25,379.956427,5,
BA21365-IK'DT-2203,2203,MD,2,28,E20,TZEEIOR 305,56,57,1,80.8,33.6,3,2,6,0,0,0.333333333,50,385.620915,7,
BA21365-IK'DT-2204,2204,MD,2,28,E145,TZEEIOR 123,57,55,2,90.4,43.8,3,5,5,0,27.77777778,0.777777778,21.42857143,776.4705882,4,
BA21365-IK'DT-2205,2205,MD,2,28,E71,TZEEIOR 399,56,56,0,99.6,52,3,4,5,0,0,0.411764706,42.85714286,571.2418301,3,
BA21365-IK'DT-2206,2206,MD,2,28,E40,TZEEIOR 346,50,50,0,88.2,40.2,3,7,6,0,0,0.555555556,40,581.6993464,6,
BA21365-IK'DT-2207,2207,MD,2,28,E210,Check 6 -TZdEEI 9                ,,,,,,,,,,,,,,,
BA21365-IK'DT-2208,2208,MD,2,28,E100,TZEEIOR 463,46,45,1,100.6,39.4,3,,4,0,33.33333333,0.833333333,0,754.6840959,8,
BA21365-IK'DT-2209,2209,MD,2,28,E206, Check 2 -TZdEEI 2               ,55,54,1,120.4,54.2,3,4,5,0,0,1.125,11.11111111,575.1633987,5,
BA21365-IK'DT-2210,2210,MD,2,28,E208, Check 4 -TZEEI 95               ,49,49,0,82.8,23,2,,7,0,0,0.333333333,0,191.9389978,7,
BA22365-IK'OPT-2001,2211,WW,2,15,E13,TZEEIOR 296,59,58,1,113.2,48.2,3,4,5,0,0,0.88,14.29,2301.786492,,4
BA22365-IK'OPT-2002,2212,WW,2,15,E90,TZEEIOR 441,51,50,1,143.6,60,2,2,3,0,20,1,6.67,4979.084967,,3
BA22365-IK'OPT-2003,2213,WW,2,15,E196,TZEEIOR 349,53,53,0,122.8,69.6,3,3,4,0,26.67,1.13,5.88,3843.137255,,4
BA22365-IK'OPT-2004,2214,WW,2,15,E148,TZEEIOR 140,55,55,0,124.2,50,4,4,4,0,0,0.88,0,4401.830065,,3
BA22365-IK'OPT-2005,2215,WW,2,15,E32,TZEEIOR 333,55,55,0,82,35.2,5,7,6,0,28.57,0.5,28.57,765.1416122,,7
BA22365-IK'OPT-2006,2216,WW,2,15,E77,TZEEIOR 407,57,57,0,85,36.6,3,4,5,0,52.94,0.88,13.33,1900,,3
BA22365-IK'OPT-2007,2217,WW,2,15,E86,TZEEIOR 427,55,55,0,115,49.8,2,2,3,0,11.11,1,16.67,3902.222222,,3
BA22365-IK'OPT-2008,2218,WW,2,15,E42,TZEEIOR 352,53,52,1,84.8,46.2,4,3,4,0,23.08,0.92,8.33,3077.995643,,5
BA22365-IK'OPT-2009,2219,WW,2,15,E64,TZEEIOR 391,58,57,1,66,34.4,5,7,6,0,50,0.28,20,431.372549,,8
BA22365-IK'OPT-2010,2220,WW,2,15,E1,TZEEIOR 279,51,50,1,129,62,2,4,3,0,43.75,0.69,0,3084.96732,,3
BA22365-IK'OPT-2011,2221,WW,2,15,E175,TZEEIOR 24,58,59,1,118.8,46.6,3,5,5,0,18.75,0.56,0,1137.254902,,4
BA22365-IK'OPT-2012,2222,WW,2,15,E73,TZEEIOR 403,53,52,1,92.4,49.2,4,3,4,0,0,1,17.65,3960.610022,,3
BA22365-IK'OPT-2013,2223,WW,2,15,E46,TZEEIOR 361,53,53,0,80.2,34.6,4,4,5,0,5.56,0.78,7.14,1977.777778,,5
BA22365-IK'OPT-2014,2224,WW,2,15,E108,TZEEIOR 479,52,51,1,107,49.2,2,3,4,0,11.11,1.28,4.35,3415.686275,,3
BA22365-IK'OPT-2015,2225,WW,2,15,E76,TZEEIOR 406,54,54,0,125,57.2,4,1,3,0,0,1.94,36.36,9411.764706,,2
BA22365-IK'OPT-2016,2226,WW,2,16,E153,TZEEI 58,55,57,2,139.6,56.2,2,5,4,0,17.65,0.59,0,1854.030501,,3
BA22365-IK'OPT-2017,2227,WW,2,16,E112,TZEEIOR 494,51,51,0,86.2,39.2,3,3,3,0,33.33,1,11.11,3081.176471,,2
BA22365-IK'OPT-2018,2228,WW,2,16,E75,TZEEIOR 405,53,52,1,113.4,47.8,3,3,4,0,47.06,0.94,6.25,3868.366013,,3
BA22365-IK'OPT-2019,2229,WW,2,16,E128,TZEEIOR 528,50,50,0,107.8,37.6,2,3,3,0,64.29,0.93,7.69,2942.04793,,2
BA22365-IK'OPT-2020,2230,WW,2,16,E2,TZEEIOR 280,52,52,0,111.2,41.4,4,5,5,0,56.25,0.75,8.33,1542.48366,,3
BA22365-IK'OPT-2021,2231,WW,2,16,E120,TZEEIOR 513,52,51,1,113,46.2,2,2,4,0,17.65,1.59,7.41,5901.830065,,2
BA22365-IK'OPT-2022,2232,WW,2,16,E88,TZEEIOR 434,51,51,0,101.4,34.4,3,3,4,0,5.88,1,5.88,3497.254902,,3
BA22365-IK'OPT-2023,2233,WW,2,16,E191,TZEEIOR 525,53,54,1,109,41.6,3,4,4,0,0,0.8,0,2635.294118,,3
BA22365-IK'OPT-2024,2234,WW,2,16,E169,TZEEIOR 113,54,54,0,116.4,39.8,3,5,5,0,0,0.78,7.14,1547.712418,,3
BA22365-IK'OPT-2025,2235,WW,2,16,E189,TZEEIOR 205,53,54,1,149,81.4,4,3,3,0,0,1,6.25,4347.668845,,2
BA22365-IK'OPT-2026,2236,WW,2,16,E95,TZEEIOR 453,52,51,1,131.8,61.6,3,3,4,0,0,1,0,3043.137255,,4
BA22365-IK'OPT-2027,2237,WW,2,16,E15,TZEEIOR 299,53,53,0,126.6,68.2,3,2,3,0,17.65,1,5.88,3825.708061,,4
BA22365-IK'OPT-2028,2238,WW,2,16,E93,TZEEIOR 447,55,55,0,136,69.6,4,3,4,0,0,1.4,4.76,3718.736383,,3
BA22365-IK'OPT-2029,2239,WW,2,16,E104,TZEEIOR 471,59,58,1,138.2,57.2,3,3,5,0,6.25,1.13,0,1484.96732,,2
BA22365-IK'OPT-2030,2240,WW,2,16,E113,TZEEIOR 498,55,54,1,148.6,79.2,3,2,3,0,53.33,1.53,8.7,4613.28976,,3
BA22365-IK'OPT-2031,2241,WW,2,17,E33,TZEEIOR 334,52,52,0,134.6,65.2,2,3,4,0,27.78,1.17,9.52,4000,,3
BA22365-IK'OPT-2032,2242,WW,2,17,E190,TZEEIOR 209,56,56,0,123.6,62,4,4,5,0,0,0.88,14.29,1921.568627,,3
BA22365-IK'OPT-2033,2243,WW,2,17,E198,TZEEIOR 142,58,59,1,120.2,43.6,3,4,6,0,0,0.53,11.11,1150.326797,,4
BA22365-IK'OPT-2034,2244,WW,2,17,E57,TZEEIOR 379,55,55,0,83.6,32,4,6,5,0,27.27,0.55,33.33,780.8278867,,4
BA22365-IK'OPT-2035,2245,WW,2,17,E60,TZEEIOR 384,55,55,0,90.2,35.6,4,5,5,0,16.67,0.78,14.29,1551.198257,,3
BA22365-IK'OPT-2036,2246,WW,2,17,E201,TZEEIOR 250,58,58,0,138.8,59.8,6,4,4,0,7.69,0.69,11.11,1877.777778,,4
