PlotName,plot,ENV,Rep,Blk,Entry,Pedigree,DP,DS,ASI,PHT,EHT,HCV,PASP,EASP,RL,SL,EPP,EAROT,GY,STGC,Turcicum 10 WAP
BA22365-IK'OPT-2037,2247,WW,2,17,E115,TZEEIOR 501,48,48,0,98.2,45.6,4,5,4,0,17.65,1,11.76,2723.747277,,3
BA22365-IK'OPT-2038,2248,WW,2,17,E21,TZEEIOR 306,52,51,1,108,47,4,4,5,0,52.94,0.94,12.5,3088.453159,,5
BA22365-IK'OPT-2039,2249,WW,2,17,E63,TZEEIOR 389,53,53,0,85.4,39.8,5,5,5,0,7.14,0.64,11.11,1151.633987,,6
BA22365-IK'OPT-2040,2250,WW,2,17,E168,TZEEIOR 53,57,57,0,73.8,36.2,5,6,8,0,0,0.33,33.33,429.9346405,,6
BA22365-IK'OPT-2041,2251,WW,2,17,E82,TZEEIOR 421,54,54,0,148.2,65.6,2,2,3,0,0,1.18,15,5047.058824,,3
BA22365-IK'OPT-2042,2252,WW,2,17,E130,TZEEIOR 535,54,53,1,122,59.2,3,4,4,0,11.11,0.83,20,2227.45098,,6
BA22365-IK'OPT-2043,2253,WW,2,17,E59,TZEEIOR 383,53,54,1,108,43.4,4,5,6,0,23.08,0.46,16.67,798.8235294,,4
BA22365-IK'OPT-2044,2254,WW,2,17,E121,TZEEIOR 514,53,53,0,95.4,46.6,2,2,2,0,12.5,1.44,13.04,3830.065359,,2
BA22365-IK'OPT-2045,2255,WW,2,17,E87,TZEEIOR 432,51,51,0,113.6,51.2,4,5,4,0,15.38,0.85,27.27,1554.248366,,5
BA22365-IK'OPT-2046,2256,WW,2,18,E91,TZEEIOR 444,52,52,0,148.2,72.2,3,3,3,0,5.88,1.24,4.76,4564.705882,,4
BA22365-IK'OPT-2047,2257,WW,2,18,E84,TZEEIOR 424,48,48,0,135.8,58.2,2,2,4,0,0,1,0,4284.96732,,3
BA22365-IK'OPT-2048,2258,WW,2,18,E99,TZEEIOR 462,49,49,0,129.2,49.2,3,3,3,0,0,1,6.25,3821.350763,,2
BA22365-IK'OPT-2049,2259,WW,2,18,E4,TZEEIOR 282,54,54,0,80.8,34.2,4,5,5,0,10,0.8,12.5,845.4901961,,3
BA22365-IK'OPT-2050,2260,WW,2,18,E114,TZEEIOR 500,50,50,0,116.2,56,4,4,4,0,11.11,0.94,17.65,2253.594771,,2
BA22365-IK'OPT-2051,2261,WW,2,18,E167,TZEEIOR 32,56,56,0,131,61.2,4,3,4,0,0,1.17,9.52,3064.052288,,4
BA22365-IK'OPT-2052,2262,WW,2,18,E78,TZEEIOR 412,50,50,0,108.6,49.8,3,3,5,0,0,1.06,11.76,2767.320261,,2
BA22365-IK'OPT-2053,2263,WW,2,18,E124,TZEEIOR 522,54,54,0,116.4,71,2,2,3,0,0,1.13,5.88,3740.740741,,2
BA22365-IK'OPT-2054,2264,WW,2,18,E152,TZdEEI 13,55,55,0,104.6,46.2,4,3,4,0,0,0.93,7.14,1509.368192,,2
BA22365-IK'OPT-2055,2265,WW,2,18,E131,TZEEIOR 537,50,50,0,114,46.2,4,3,4,0,0,0.87,15.38,1975.77342,,3
BA22365-IK'OPT-2056,2266,WW,2,18,E170,TZEEIOR 76,55,55,0,122.6,45.6,3,4,5,0,0,1,14.29,1957.777778,,5
BA22365-IK'OPT-2057,2267,WW,2,18,E28,TZEEIOR 323,49,49,0,111.8,44,4,5,4,0,0,0.82,7.14,1955.555556,,6
BA22365-IK'OPT-2058,2268,WW,2,18,E8,TZEEIOR 288,52,51,1,95,41.2,4,5,5,0,23.08,0.54,14.29,1166.013072,,4
BA22365-IK'OPT-2059,2269,WW,2,18,E101,TZEEIOR 464,51,51,0,105,43,3,5,4,0,0,1,7.69,1579.259259,,2
BA22365-IK'OPT-2060,2270,WW,2,18,E68,TZEEIOR 396,55,54,1,95.2,48.2,5,4,5,0,5.56,0.89,6.25,2779.607843,,5
BA22365-IK'OPT-2061,2271,WW,2,19,E37,TZEEIOR 343,53,54,1,86,32,5,5,5,0,16.67,0.67,16.67,1643.398693,,6
BA22365-IK'OPT-2062,2272,WW,2,19,E137,TZEEIOR 545,51,50,1,131.8,55,2,2,3,0,0,1,11.76,2976.906318,,3
BA22365-IK'OPT-2063,2273,WW,2,19,E154,TZEEI 63,59,61,2,111.8,38.2,5,6,8,0,0,0.33,0,0,,5
BA22365-IK'OPT-2064,2274,WW,2,19,E14,TZEEIOR 298,55,55,0,115.2,46.2,3,5,4,0,0,1.07,6.25,3137.254902,,3
BA22365-IK'OPT-2065,2275,WW,2,19,E97,TZEEIOR 460,52,51,1,112.8,53.8,3,2,4,0,20,1.4,4.76,3053.594771,,3
BA22365-IK'OPT-2066,2276,WW,2,19,E149,TZEEIOR 146,55,56,1,110.8,49,4,5,6,0,0,1.43,10,781.6993464,,5
BA22365-IK'OPT-2067,2277,WW,2,19,E52,TZEEIOR 373,50,48,2,121.4,65,4,4,4,0,11.76,1.24,14.29,3534.727669,,6
BA22365-IK'OPT-2068,2278,WW,2,19,E140,TZEEIOR 550,53,52,1,123,56.2,2,2,3,0,17.65,1.06,11.11,3816.993464,,2
BA22365-IK'OPT-2069,2279,WW,2,19,E111,TZEEIOR 493,57,57,0,113,64.2,3,3,3,0,38.89,1.33,8.33,4136.383442,,4
BA22365-IK'OPT-2070,2280,WW,2,19,E197,TZEEIOR 381,57,57,0,78.8,30.2,6,6,5,0,0,0.31,25,389.9782135,,5
BA22365-IK'OPT-2071,2281,WW,2,19,E162,TZEEIOR 91,56,57,1,101.6,55,6,5,4,0,16.67,0.78,14.29,1498.910675,,6
BA22365-IK'OPT-2072,2282,WW,2,19,E27,TZEEIOR 322,54,53,1,107.8,50.2,4,5,4,0,22.22,0.89,6.25,2682.222222,,6
BA22365-IK'OPT-2073,2283,WW,2,19,E123,TZEEIOR 521,53,53,0,124.6,61,4,3,3,0,0,1,11.76,3928.888889,,3
BA22365-IK'OPT-2074,2284,WW,2,19,E179,TZEEIOR 85,60,62,2,84,29.8,5,6,7,0,14.29,0.43,0,0,,4
BA22365-IK'OPT-2075,2285,WW,2,19,E39,TZEEIOR 345,48,47,1,82,36.2,4,5,5,100,0,0.89,12.5,1320,,3
BA22365-IK'OPT-2076,2286,WW,2,20,E142,TZEEIOR 42,55,57,2,99.4,40,4,5,5,0,0,0.4,0,0,,4
BA22365-IK'OPT-2077,2287,WW,2,20,E53,TZEEIOR 375,47,46,1,83,36.2,6,4,5,0,22.22,0.5,22.22,761.6557734,,6
BA22365-IK'OPT-2078,2288,WW,2,20,E29,TZEEIOR 324,51,50,1,100.4,42.2,4,5,4,0,22.22,0.89,43.75,1154.248366,,6
BA22365-IK'OPT-2079,2289,WW,2,20,E44,TZEEIOR 356,52,51,1,110.6,45,3,2,3,0,0,0.94,29.41,2700.784314,,3
BA22365-IK'OPT-2080,2290,WW,2,20,E25,TZEEIOR 314,53,52,1,110.8,48,5,3,4,0,5.88,1,41.18,2290.196078,,5
BA22365-IK'OPT-2081,2291,WW,2,20,E146,TZEEIOR 125,56,58,2,113,50.4,4,3,6,0,0,0.81,30.77,1135.947712,,3
BA22365-IK'OPT-2082,2292,WW,2,20,E47,TZEEIOR 365,57,57,0,92,34.2,4,5,7,0,0,0.75,77.78,778.2135076,,3
BA22365-IK'OPT-2083,2293,WW,2,20,E188,TZEEIOR 202,57,59,2,133.2,47.2,3,5,5,0,0,0.54,0,759.0413943,,3
BA22365-IK'OPT-2084,2294,WW,2,20,E96,TZEEIOR 458,52,51,1,123.4,61,4,2,3,0,0,1.35,43.48,4107.625272,,3
BA22365-IK'OPT-2085,2295,WW,2,20,E200,TZEEIOR 28,54,56,2,155.6,62.2,3,4,7,0,0,0.38,20,385.1851852,,3
BA22365-IK'OPT-2086,2296,WW,2,20,E11,TZEEIOR 291,53,52,1,122.4,61,3,3,5,0,0,0.89,31.25,3751.633987,,5
BA22365-IK'OPT-2087,2297,WW,2,20,E49,TZEEIOR 367,51,51,0,99.8,44.2,4,4,5,0,17.65,0.82,42.86,1958.605664,,5
BA22365-IK'OPT-2088,2298,WW,2,20,E138,TZEEIOR 547,56,55,1,122.4,57.2,3,2,4,0,0,1.13,66.67,4208.278867,,2
BA22365-IK'OPT-2089,2299,WW,2,20,E85,TZEEIOR 426,53,53,0,122.8,57,3,3,4,0,0,0.72,61.54,3032.679739,,5
BA22365-IK'OPT-2090,2300,WW,2,20,E89,TZEEIOR 437,51,51,0,108,51,3,2,3,0,0,1.25,50,4299.346405,,4
BA22365-IK'OPT-2091,2301,WW,2,21,E207,Check 3 -TZdEEI 12              ,52,51,1,119.8,55,4,4,4,0,27.78,1.11,50,3039.651416,,6
BA22365-IK'OPT-2092,2302,WW,2,21,E19,TZEEIOR 304,52,51,1,117.6,55,4,4,4,0,16.67,0.78,35.71,2305.882353,,5
BA22365-IK'OPT-2093,2303,WW,2,21,E50,TZEEIOR 368,51,51,0,78.6,28.4,4,6,6,0,21.43,0.64,88.89,784.3137255,,4
BA22365-IK'OPT-2094,2304,WW,2,21,E160,TZEEIOR 109,55,55,0,142.8,72,3,3,5,0,0,0.83,20,1518.082789,,5
BA22365-IK'OPT-2095,2305,WW,2,21,E3,TZEEIOR 281,55,55,0,96,43.8,5,7,5,0,33.33,0.33,0,389.1067538,,6
BA22365-IK'OPT-2096,2306,WW,2,21,E17,TZEEIOR 301,56,55,1,114,56,3,3,2,0,0,0.93,30.77,3856.20915,,4
BA22365-IK'OPT-2097,2307,WW,2,21,E144,TZEEIOR 102,53,52,1,119.6,61,3,4,4,0,0,0.71,16.67,2243.137255,,3
BA22365-IK'OPT-2098,2308,WW,2,21,E26,TZEEIOR 321,52,51,1,123.8,62,3,3,4,0,0,0.94,29.41,3018.736383,,4
BA22365-IK'OPT-2099,2309,WW,2,21,E18,TZEEIOR 302,57,58,1,117.2,61,3,4,4,0,0,0.86,25,1540.740741,,6
BA22365-IK'OPT-2100,2310,WW,2,21,E139,TZEEIOR 548,53,53,0,107,53.4,2,2,3,0,0,0.94,11.76,3036.165577,,2
BA22365-IK'OPT-2101,2311,WW,2,21,E81,TZEEIOR 417,53,52,1,122.6,60,2,2,4,0,46.67,1.47,13.64,2620.043573,,3
BA22365-IK'OPT-2102,2312,WW,2,21,E185,TZEEIOR 221,57,58,1,128,62,4,3,4,0,0,0.89,25,2253.594771,,3
BA22365-IK'OPT-2103,2313,WW,2,21,E35,TZEEIOR 336,56,55,1,114.2,57,4,4,4,0,17.65,1.18,25,2303.267974,,5
BA22365-IK'OPT-2104,2314,WW,2,21,E166,TZEEIOR 145,59,61,2,98.8,38,4,6,6,0,0,0.42,0,389.5424837,,4
BA22365-IK'OPT-2105,2315,WW,2,21,E172,TZEEIOR 100,58,58,0,143,63,4,4,4,0,0,0.82,42.86,1847.494553,,6
BA22365-IK'OPT-2106,2316,WW,2,22,E103,TZEEIOR 470,55,55,0,128.4,59,3,3,3,0,12.5,1,43.75,3677.559913,,5
BA22365-IK'OPT-2107,2317,WW,2,22,E122,TZEEIOR 515,53,53,0,115,42,3,4,3,0,25,0.83,40,2245.751634,,4
BA22365-IK'OPT-2108,2318,WW,2,22,E158,TZEEI 81,56,58,2,122.2,46,3,4,5,0,0,0.82,14.29,1875.816993,,4
BA22365-IK'OPT-2109,2319,WW,2,22,E61,TZEEIOR 386,52,51,1,97,47,4,5,4,0,18.75,1,25,2404.357298,,6
BA22365-IK'OPT-2110,2320,WW,2,22,E173,TZEEIOR 195,53,55,2,159.2,57,2,3,2,0,0,1.17,9.52,3337.254902,,5
BA22365-IK'OPT-2111,2321,WW,2,22,E105,TZEEIOR 476,53,53,0,112.6,57,5,1,4,0,0,1.22,54.55,4050.108932,,2
BA22365-IK'OPT-2112,2322,WW,2,22,E66,TZEEIOR 394,51,50,1,106,50,4,5,4,0,0,0.88,53.33,3483.572985,,3
BA22365-IK'OPT-2113,2323,WW,2,22,E192,TZEEIOR 526,51,51,0,92.6,37,3,4,5,0,0,0.8,50,2373.551198,,5
BA22365-IK'OPT-2114,2324,WW,2,22,E155,TZEEI 64,51,51,0,112,47,3,5,4,0,0,0.76,15.38,1938.997821,,5
BA22365-IK'OPT-2115,2325,WW,2,22,E48,TZEEIOR 366,54,53,1,91.4,34,4,4,5,0,0,0.83,10,1171.24183,,5
BA22365-IK'OPT-2116,2326,WW,2,22,E205,Check 1 -TZdEEI 4                 ,50,50,0,128.2,41,3,4,4,0,0,0.76,23.08,2773.681917,,5
BA22365-IK'OPT-2117,2327,WW,2,22,E12,TZEEIOR 292,54,53,1,99.6,54,3,4,4,0,0,0.88,20,3301.960784,,5
BA22365-IK'OPT-2118,2328,WW,2,22,E157,TZEEI 76,51,51,0,113,39.6,4,5,4,0,18.75,0.81,7.69,1996.165577,,5
BA22365-IK'OPT-2119,2329,WW,2,22,E106,TZEEIOR 477,52,52,0,117.6,53,4,4,3,0,20,1,26.67,2931.590414,,4
BA22365-IK'OPT-2120,2330,WW,2,22,E181,TZEEIOR 45,56,58,2,139,56.2,3,3,4,0,0,0.83,20,2662.745098,,4
BA22365-IK'OPT-2121,2331,WW,2,23,E31,TZEEIOR 330,52,52,0,91,38.2,4,4,5,0,0,0.89,62.5,1952.069717,,5
BA22365-IK'OPT-2122,2332,WW,2,23,E118,TZEEIOR 508,52,51,1,115.6,56,3,3,5,0,0,1.24,47.62,3525.010893,,4
BA22365-IK'OPT-2123,2333,WW,2,23,E156,TZEEI 68,52,52,0,96,38,4,6,6,0,0,0.55,33.33,779.0849673,,6
BA22365-IK'OPT-2124,2334,WW,2,23,E74,TZEEIOR 404,51,51,0,130.4,55,4,2,3,0,0,0.94,23.53,3777.777778,,3
BA22365-IK'OPT-2125,2335,WW,2,23,E56,TZEEIOR 378,58,57,1,108.8,41.6,4,4,5,0,0,0.69,44.44,2308.496732,,4
BA22365-IK'OPT-2126,2336,WW,2,23,E176,TZEEIOR 203,57,58,1,133,52,3,4,5,0,0,0.67,0,766.8845316,,3
BA22365-IK'OPT-2127,2337,WW,2,23,E151,TZEEIOR 249,56,56,0,147.8,73.2,4,2,3,0,11.11,0.89,0,2659.694989,,4
BA22365-IK'OPT-2128,2338,WW,2,23,E177,TZEEIOR 31,53,53,0,122.2,59.2,4,2,4,0,0,0.89,25,3001.30719,,3
BA22365-IK'OPT-2129,2339,WW,2,23,E24,TZEEIOR 313,52,51,1,112.4,50.6,4,2,3,0,12.5,1,31.25,2997.821351,,3
BA22365-IK'OPT-2130,2340,WW,2,23,E147,TZEEIOR 139,59,58,1,150.6,70.2,4,3,4,0,0,0.81,7.69,1897.603486,,4
BA22365-IK'OPT-2131,2341,WW,2,23,E83,TZEEIOR 422,53,53,0,149.2,63,2,1,5,0,0,1.28,78.26,4222.657952,,2
BA22365-IK'OPT-2132,2342,WW,2,23,E133,TZEEIOR 539,48,47,1,92.4,38,4,4,5,0,0,1.25,20,2282.352941,,4
BA22365-IK'OPT-2133,2343,WW,2,23,E109,TZEEIOR 481,51,51,0,131.6,54,2,2,3,0,17.65,1,11.76,3074.509804,,2
BA22365-IK'OPT-2134,2344,WW,2,23,E94,TZEEIOR 452,52,52,0,98.2,53,3,2,3,0,0,1.28,17.39,4160.348584,,3
BA22365-IK'OPT-2135,2345,WW,2,23,E195,TZEEIOR 510,57,58,1,119.8,47,3,3,4,0,0,1.12,10.53,2659.694989,,3
BA22365-IK'OPT-2136,2346,WW,2,24,E5,TZEEIOR 283,53,53,0,105.6,57.2,2,3,4,0,0,1.33,12.5,3077.995643,,3
BA22365-IK'OPT-2137,2347,WW,2,24,E41,TZEEIOR 350,53,54,1,109.2,37,3,4,4,0,0,0.94,12.5,2662.745098,,3
BA22365-IK'OPT-2138,2348,WW,2,24,E107,TZEEIOR 478,52,52,0,99,39.6,3,3,4,0,0,1.18,10,3821.350763,,2
BA22365-IK'OPT-2139,2349,WW,2,24,E126,TZEEIOR 524,52,51,1,133,71.6,2,1,3,0,0,1.64,43.48,5307.189542,,2
BA22365-IK'OPT-2140,2350,WW,2,24,E178,TZEEIOR 10,57,58,1,127.8,62,4,2,5,0,0,0.88,42.86,1899.782135,,2
BA22365-IK'OPT-2141,2351,WW,2,24,E203,TZEEIOR 507,49,49,0,126.6,59.6,3,2,2,0,0,1.28,26.09,6190.849673,,3
BA22365-IK'OPT-2142,2352,WW,2,24,E10,TZEEIOR 290,53,53,0,99.4,49,4,5,5,0,0,0.92,41.67,1559.912854,,6
BA22365-IK'OPT-2143,2353,WW,2,24,E36,TZEEIOR 340,48,48,0,109.8,39.2,3,5,4,0,0,0.69,66.67,776.4705882,,3
BA22365-IK'OPT-2144,2354,WW,2,24,E45,TZEEIOR 357,53,54,1,147.8,58.2,4,3,3,0,0,0.89,37.5,3029.1939,,4
BA22365-IK'OPT-2145,2355,WW,2,24,E98,TZEEIOR 461,48,48,0,117,38.2,3,2,3,0,50,0.94,47.06,3112.854031,,2
BA22365-IK'OPT-2146,2356,WW,2,24,E183,TZEEIOR 108,56,58,2,117.4,52,3,4,6,0,0,1,66.67,767.7559913,,4
BA22365-IK'OPT-2147,2357,WW,2,24,E125,TZEEIOR 523,53,53,0,122.8,67.2,2,2,3,0,0,1.47,9.09,4213.071895,,2
BA22365-IK'OPT-2148,2358,WW,2,24,E150,TZEEIOR 161,57,58,1,112.6,49.2,4,5,6,0,0,0.33,0,392.1568627,,4
BA22365-IK'OPT-2149,2359,WW,2,24,E79,TZEEIOR 413,50,50,0,101,49,4,6,4,0,33.33,0.67,0,1158.169935,,3
BA22365-IK'OPT-2150,2360,WW,2,24,E163,TZEEIOR 29,53,54,1,140.6,67,2,3,4,0,0,0.69,0,1514.59695,,3
BA22365-IK'OPT-2151,2361,WW,2,25,E143,TZEEIOR 99,56,56,0,128.4,60.8,4,3,2,0,0,0.92,0,2336.339869,,4
BA22365-IK'OPT-2152,2362,WW,2,25,E116,TZEEIOR 504,51,51,0,128.8,53,4,3,3,0,0,1.22,0,3413.986928,,3
BA22365-IK'OPT-2153,2363,WW,2,25,E55,TZEEIOR 377,56,55,1,71,19,4,6,6,0,0,0.69,11.11,470.5882353,,4
BA22365-IK'OPT-2154,2364,WW,2,25,E67,TZEEIOR 395,54,53,1,89,49,4,5,5,0,0,0.83,10,852.2004357,,5
BA22365-IK'OPT-2155,2365,WW,2,25,E202,TZEEIOR 497,52,51,1,126.4,57,2,2,3,0,0,1.46,0,1923.747277,,4
BA22365-IK'OPT-2156,2366,WW,2,25,E186,TZEEIOR 125,57,58,1,120.4,52,4,3,5,0,0,0.77,20,1150.326797,,3
BA22365-IK'OPT-2157,2367,WW,2,25,E129,TZEEIOR 529,48,48,0,111.2,34.4,3,5,4,0,0,1,16.67,1986.666667,,3
BA22365-IK'OPT-2158,2368,WW,2,25,E171,TZEEIOR 5,55,55,0,96.6,26,3,6,6,0,0,0.5,14.29,388.2352941,,4
BA22365-IK'OPT-2159,2369,WW,2,25,E51,TZEEIOR 371,58,58,0,90.8,26,3,5,5,0,57.14,0.86,16.67,392.1568627,,4
BA22365-IK'OPT-2160,2370,WW,2,25,E65,TZEEIOR 392,53,53,0,69.2,27,4,5,4,0,0,0.67,25,767.7559913,,3
BA22365-IK'OPT-2161,2371,WW,2,25,E134,TZEEIOR 540,52,51,1,129.4,53.2,2,2,4,0,0,0.78,28.57,3137.647059,,3
BA22365-IK'OPT-2162,2372,WW,2,25,E16,TZEEIOR 300,51,50,1,90.2,38,3,3,5,0,66.67,0.93,7.14,2135.294118,,3
BA22365-IK'OPT-2163,2373,WW,2,25,E58,TZEEIOR 380,55,55,0,96.6,40.2,4,5,5,0,62.5,0.75,33.33,851.2418301,,6
BA22365-IK'OPT-2164,2374,WW,2,25,E199,TZEEIOR 41,55,57,2,124.2,47.2,4,5,6,0,0,0.67,16.67,381.6993464,,2
BA22365-IK'OPT-2165,2375,WW,2,25,E174,TZEEIOR 123,56,57,1,89.6,33.2,3,5,5,0,66.67,0.5,0,509.8039216,,3
BA22365-IK'OPT-2166,2376,WW,2,26,E165,TZEEIOR 35,56,55,1,117,52,3,5,5,0,44.44,0.67,33.33,759.0413943,,6
BA22365-IK'OPT-2167,2377,WW,2,26,E62,TZEEIOR 388,54,53,1,112,53,4,4,4,0,21.43,0.71,10,1577.51634,,6
BA22365-IK'OPT-2168,2378,WW,2,26,E69,TZEEIOR 397,53,52,1,103.8,43,4,4,4,0,46.67,0.6,0,1168.627451,,3
BA22365-IK'OPT-2169,2379,WW,2,26,E182,TZEEIOR 167,57,57,0,107.6,50,5,5,5,0,60,0.93,0,1242.352941,,3
BA22365-IK'OPT-2170,2380,WW,2,26,E209,Check 5 -TZdEEI 7                ,57,57,0,99,33.6,4,6,5,0,0,1,75,775.5991285,,3
BA22365-IK'OPT-2171,2381,WW,2,26,E187,TZEEIOR 97,59,59,0,134,58,4,3,4,0,0,0.78,7.14,1582.832244,,5
BA22365-IK'OPT-2172,2382,WW,2,26,E127,TZEEIOR 527,51,51,0,114.6,45.2,3,3,3,0,0,1.2,16.67,2282.352941,,3
BA22365-IK'OPT-2173,2383,WW,2,26,E184,TZEEIOR 104,55,55,0,101,46.2,3,5,4,0,0,0.79,9.09,776.4705882,,3
BA22365-IK'OPT-2174,2384,WW,2,26,E194,TZEEIOR 536,59,61,2,84.4,38,4,6,5,0,0,0.78,85.71,385.620915,,3
BA22365-IK'OPT-2175,2385,WW,2,26,E34,TZEEIOR 335,54,54,0,108,45.4,4,5,4,0,0,0.83,10,1176.470588,,5
BA22365-IK'OPT-2176,2386,WW,2,26,E102,TZEEIOR 469,55,55,0,129,58.4,3,2,3,0,0,1.06,10.53,3021.176471,,4
BA22365-IK'OPT-2177,2387,WW,2,26,E193,TZEEIOR 486,57,57,0,101.8,44,3,4,4,0,0,0.9,33.33,1589.978214,,3
BA22365-IK'OPT-2178,2388,WW,2,26,E7,TZEEIOR 287,55,56,1,80.2,32.4,4,6,8,0,0,0.14,0,418.9106754,,5
BA22365-IK'OPT-2179,2389,WW,2,26,E119,TZEEIOR 509,54,53,1,114.4,54.2,4,4,4,0,0,0.94,20,2011.459695,,3
BA22365-IK'OPT-2180,2390,WW,2,26,E23,TZEEIOR 311,52,51,1,121.2,51.2,3,5,4,0,0,0.75,16.67,1882.352941,,6
BA22365-IK'OPT-2181,2391,WW,2,27,E72,TZEEIOR 400,53,53,0,105.6,46,4,5,5,0,0,0.69,22.22,1189.368192,,3
BA22365-IK'OPT-2182,2392,WW,2,27,E92,TZEEIOR 445,51,51,0,138.4,54.4,3,2,2,0,0,1,11.11,4601.30719,,3
BA22365-IK'OPT-2183,2393,WW,2,27,E80,TZEEIOR 415,48,48,0,136.8,58,4,5,5,0,0,1.29,16.67,2384.183007,,6
BA22365-IK'OPT-2184,2394,WW,2,27,E159,TZEEI 82,54,57,3,93.8,36,4,6,6,0,0,0.33,0,417.9520697,,5
BA22365-IK'OPT-2185,2395,WW,2,27,E43,TZEEIOR 355,52,51,1,109.6,46.2,3,4,5,0,0,0.79,36.36,1588.191721,,3
BA22365-IK'OPT-2186,2396,WW,2,27,E135,TZEEIOR 542,57,56,1,147.2,62.2,3,2,3,0,0,1.29,27.78,3056.470588,,2
BA22365-IK'OPT-2187,2397,WW,2,27,E136,TZEEIOR 543,53,52,1,167.4,69,4,1,3,0,0,0.41,28.57,1502.396514,,2
BA22365-IK'OPT-2188,2398,WW,2,27,E117,TZEEIOR 505,52,51,1,146.6,69,2,2,3,0,0,1.06,0,3925.577342,,2
BA22365-IK'OPT-2189,2399,WW,2,27,E22,TZEEIOR 310,51,51,0,103.6,38.4,5,5,5,0,23.08,0.69,22.22,1176.514161,,5
BA22365-IK'OPT-2190,2400,WW,2,27,E132,TZEEIOR 538,48,47,1,124.6,46.2,4,4,4,0,16.67,1.06,15.79,2747.189542,,3
BA22365-IK'OPT-2191,2401,WW,2,27,E161,TZEEIOR 38,54,53,1,128,68,4,7,5,0,0,0.79,54.55,777.3420479,,7
BA22365-IK'OPT-2192,2402,WW,2,27,E164,TZEEIOR 126,54,54,0,106.8,44.6,4,6,5,0,62.5,0.56,22.22,807.0588235,,6
BA22365-IK'OPT-2193,2403,WW,2,27,E70,TZEEIOR 398,49,48,1,104.6,45.4,3,3,4,0,20,1.07,43.75,2722.440087,,4
BA22365-IK'OPT-2194,2404,WW,2,27,E6,TZEEIOR 284,57,56,1,105.6,44.2,4,4,4,0,0,1,20,1509.368192,,4
BA22365-IK'OPT-2195,2405,WW,2,27,E110,TZEEIOR 491,53,54,1,88.6,31,3,6,4,0,16.67,0.92,9.09,1166.013072,,3
BA22365-IK'OPT-2196,2406,WW,2,28,E38,TZEEIOR 344,52,52,0,97.2,42,4,5,5,0,37.5,0.75,16.67,1453.769063,,6
BA22365-IK'OPT-2197,2407,WW,2,28,E180,TZEEIOR 197,51,53,2,149.2,61.2,3,3,3,0,0,0.94,11.76,3824.357298,,3
BA22365-IK'OPT-2198,2408,WW,2,28,E30,TZEEIOR 329,52,52,0,100.2,45,4,6,4,0,11.76,0.76,15.38,1946.666667,,6
BA22365-IK'OPT-2199,2409,WW,2,28,E204,TZEEIOR 339,52,51,1,112.2,42.2,3,2,3,0,16.67,0.89,6.25,2687.145969,,3
BA22365-IK'OPT-2200,2410,WW,2,28,E54,TZEEIOR 376,48,47,1,100.8,42,4,6,4,0,33.33,0.87,7.69,1257.690632,,6
BA22365-IK'OPT-2201,2411,WW,2,28,E9,TZEEIOR 289,55,54,1,99.6,38.4,4,5,3,0,47.06,1.06,5.56,2354.945534,,6
BA22365-IK'OPT-2202,2412,WW,2,28,E141,TZEEIOR 11,57,58,1,115.2,55,4,6,4,0,0,0.86,8.33,1142.745098,,3
BA22365-IK'OPT-2203,2413,WW,2,28,E20,TZEEIOR 305,56,55,1,99.2,49,3,6,3,0,0,0.78,14.29,1941.176471,,6
BA22365-IK'OPT-2204,2414,WW,2,28,E145,TZEEIOR 123,54,54,0,107.2,44,4,5,5,0,23.08,0.77,0,1132.026144,,4
BA22365-IK'OPT-2205,2415,WW,2,28,E71,TZEEIOR 399,55,55,0,128.4,60,3,4,4,0,0,0.93,14.29,1901.960784,,6
BA22365-IK'OPT-2206,2416,WW,2,28,E40,TZEEIOR 346,50,50,0,127.4,64,3,4,5,0,55.56,0.39,28.57,1158.169935,,6
BA22365-IK'OPT-2207,2417,WW,2,28,E210,Check 6 -TZdEEI 9                ,56,55,1,133.4,54,3,4,6,0,0,0.75,33.33,388.2352941,,5
BA22365-IK'OPT-2208,2418,WW,2,28,E100,TZEEIOR 463,48,47,1,118.6,53,2,2,3,0,0,1.17,14.29,3116.470588,,3
BA22365-IK'OPT-2209,2419,WW,2,28,E206, Check 2 -TZdEEI 2               ,55,54,1,132.8,60,4,5,4,0,0,1.15,6.67,1548.888889,,4
BA22365-IK'OPT-2210,2420,WW,2,28,E208, Check 4 -TZEEI 95               ,48,48,0,95.2,40.4,4,7,6,0,0,0.5,0,391.7211329,,7
